dsid,regime,n,trial,rlct,hypers,name,chains,draws,tune,mean_divergences,total_divergences,max_divergences,divergences_per_chain,chain_tree_depth,duration
regular,5000,5000,42,1.4476209791288603,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,77.49880905399914
e-singular,5000,5000,42,1.5103627163027236,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,103.95864076100042
singular1,5000,5000,42,0.9374217708869524,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,175.96774187200026
singular2,5000,5000,42,0.8283553811219413,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,198.2906492029997
regular,50,50,43,2.358910375976252,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,24.874550345999523
e-singular,50,50,43,0.7902110019868391,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.99524877600016
singular1,50,50,43,1.898658348214072,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.80290508299913
singular2,50,50,43,0.6378811090153857,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.99757979300012
regular,50,50,43,1.4093717403340174,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,25.86554993000027
e-singular,50,50,43,1.0711958350346695,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.604452702000344
singular1,50,50,43,1.0773360682251685,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,28.840169605000483
singular2,50,50,43,1.0196306123992993,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,29.581539494000022
regular,50,50,43,1.404191921767998,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,72.08415897499981
e-singular,50,50,43,1.098302883305316,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,63.11156923700037
singular1,50,50,43,1.086723530752563,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,73.28444711300108
singular2,50,50,43,0.9687916150649242,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,72.64346312700036
regular,250,250,43,1.4220306398408713,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,72.67703334199905
e-singular,250,250,43,-0.0585980256442665,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,86.98340767100126
singular1,250,250,43,1.5643071881951425,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,72.5859916699992
singular2,250,250,43,0.5323785643752247,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,85.18670007900073
regular,250,250,43,1.5709361201073333,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,73.99164241200015
e-singular,250,250,43,1.4307727225371527,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,83.32080861800023
singular1,250,250,43,0.906207358806859,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,86.62456498999927
singular2,250,250,43,0.8769449963090351,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,78.15569335500004
regular,250,250,43,1.519203374143113,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,78.24548860399955
e-singular,250,250,43,1.44383079189068,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,79.87584853999942
singular1,250,250,43,1.0338739413333302,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,66.28174628399938
singular2,250,250,43,0.9814361779399196,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,68.49091023599976
regular,5000,5000,43,0.1690815673987358,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,78.55521336799939
e-singular,5000,5000,43,0.9289516910758038,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,122.33792373200048
singular1,5000,5000,43,1.0724440414325038,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,162.2141341309998
singular2,5000,5000,43,0.3199538513751659,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,157.20271516600042
regular,5000,5000,43,1.6586779867868904,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,97.54484454499834
e-singular,5000,5000,43,1.5915497352579957,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,110.37841674599986
singular1,5000,5000,43,0.8440832834411974,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,178.7723849920003
singular2,5000,5000,43,0.7583657674947683,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,177.97774620600103
regular,5000,5000,43,1.4485950478890002,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,94.59148206700048
e-singular,5000,5000,43,1.3953645279102922,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,98.63949278200016
singular1,5000,5000,43,0.7511612243545066,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,211.59601492599904
singular2,5000,5000,43,0.8118077229607737,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,180.3019569810004
regular,50,50,44,1.5740690897911849,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,47.63123861399981
e-singular,50,50,44,1.4276057683784722,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,67.34762857200076
singular1,50,50,44,1.7017178682178664,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,67.94975726600023
singular2,50,50,44,1.3815701506020897,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,67.20069176699872
regular,50,50,44,1.2151536240740712,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,67.47395827299988
e-singular,50,50,44,1.2173576091392857,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,68.2034246990006
singular1,50,50,44,1.140897412118335,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,66.52956578699923
singular2,50,50,44,0.8038507965401205,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,85.7248025709996
regular,50,50,44,1.338793742030318,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,66.075090241
e-singular,50,50,44,1.3463926115155904,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,51.83154981000007
singular1,50,50,44,1.117746764389835,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,52.563218667999536
singular2,50,50,44,0.8952157630571979,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,52.64417923899964
regular,250,250,44,0.1556078740490329,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,51.527614205000646
e-singular,250,250,44,1.917980934812308,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,51.826496736999616
singular1,250,250,44,1.1474531475751344,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,68.03320186099882
singular2,250,250,44,0.8266320360939406,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,49.57485381199877
regular,250,250,44,1.5999490064007862,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,68.5153278859998
e-singular,250,250,44,1.4098095601573808,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,92.26355459600018
singular1,250,250,44,0.9732739770277936,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,74.2833242859997
singular2,250,250,44,0.974371305108738,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,95.80524711699944
regular,250,250,44,1.4649835802588431,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,89.60179183199944
e-singular,250,250,44,1.4842265432224322,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,91.72227144099998
singular1,250,250,44,0.9620406997725592,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,101.22222560900082
singular2,250,250,44,0.9594205218383952,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,103.2326776560003
regular,5000,5000,44,1.3967288118004768,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,110.24310601599971
e-singular,5000,5000,44,0.9745746664832928,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,132.20397552299983
singular1,5000,5000,44,0.863461594155145,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,227.215279864
singular2,5000,5000,44,1.3202084959138969,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,215.03178396000112
regular,5000,5000,44,1.406144204565345,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,104.44737099600025
e-singular,5000,5000,44,1.519540516367317,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,110.9707001480001
singular1,5000,5000,44,0.8221659912883371,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,198.07474147299945
singular2,5000,5000,44,0.7758596402646214,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,203.7271053320001
regular,5000,5000,44,1.4833805766293615,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,93.41122859799908
e-singular,5000,5000,44,1.513232808007008,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,107.85205032699923
singular1,5000,5000,44,0.8090372020218456,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,223.23023217099944
singular2,5000,5000,44,0.7727581532188503,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,222.15878587500083
regular,50,50,45,2.074836288306769,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,67.95694981400084
e-singular,50,50,45,0.7986110520905915,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,70.72018448299968
singular1,50,50,45,1.270032050515434,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,77.24204194599952
singular2,50,50,45,1.689522174582277,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,75.99328612200043
regular,50,50,45,1.4839670439551735,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,74.89589727099883
e-singular,50,50,45,1.1638112717661877,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,76.97155565700086
singular1,50,50,45,1.1247245679747158,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,78.22658223500002
singular2,50,50,45,1.0071540220560704,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,77.69334169800095
regular,50,50,45,1.4824884707997943,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,71.27901185700102
e-singular,50,50,45,1.3485353276854894,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,72.36449533499945
singular1,50,50,45,1.101924902274615,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,72.87859245799882
singular2,50,50,45,0.9806882467033026,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,70.98227224500079
regular,250,250,45,1.4355925773376057,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,82.76905715300018
e-singular,250,250,45,0.6234135400072771,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,83.31635480300065
singular1,250,250,45,0.8589734733176582,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,72.82494086100087
singular2,250,250,45,1.3978458490609444,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,84.55877624200002
regular,250,250,45,1.468168032830568,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,60.094536745998994
e-singular,250,250,45,1.4523765089977938,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,56.93134087100043
singular1,250,250,45,1.2787104329382353,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,92.97828054399906
singular2,250,250,45,0.9368506923704394,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,53.52455256400026
regular,250,250,45,1.556731284601222,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,69.9068112219993
e-singular,250,250,45,1.659961756896582,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,80.38866989500093
singular1,250,250,45,1.0195583756156863,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,85.60532105400125
singular2,250,250,45,0.9212821413007788,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,87.85881735700059
regular,5000,5000,45,1.1130671481297227,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,117.60578348200032
e-singular,5000,5000,45,1.7294746380204566,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,144.15222804899895
singular1,5000,5000,45,0.9499719395799022,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,180.2385997759993
singular2,5000,5000,45,0.3902728473245078,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,172.90259864399923
regular,5000,5000,45,1.4830012857189687,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,92.51835221100008
e-singular,5000,5000,45,1.5865775227700925,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,135.9944360720001
singular1,5000,5000,45,0.7977622250691153,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,198.80687576400123
singular2,5000,5000,45,0.6970808469616082,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,236.19843841699912
regular,5000,5000,45,1.487179507183583,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,72.76650477500152
e-singular,5000,5000,45,1.526915335377697,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,114.2980046369994
singular1,5000,5000,45,0.9384697478327644,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,180.10216850899997
singular2,5000,5000,45,0.7863646507888814,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,221.4900949870007
regular,50,50,46,2.07476212091198,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,44.90046823099874
e-singular,50,50,46,1.5250693869607042,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,49.92593267300072
singular1,50,50,46,-0.3409421650096392,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,49.93350198500048
singular2,50,50,46,0.8443663295639335,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,45.472408792998976
regular,50,50,46,1.3613486853801129,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,49.30693488399993
e-singular,50,50,46,0.9439461008546032,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,47.74245690799944
singular1,50,50,46,1.1167789941408204,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,47.97165375799887
singular2,50,50,46,0.8321178907016199,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,47.54018237799937
regular,50,50,46,1.4362354161645412,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,79.32146305700007
e-singular,50,50,46,1.1985197827744745,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,78.43263309399845
singular1,50,50,46,0.9656373924845004,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,90.4550652809994
singular2,50,50,46,1.0016971328400206,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,75.69211021699994
regular,250,250,46,1.489572629471135,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,85.16764704199886
e-singular,250,250,46,0.2224914393877827,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,86.76862912300021
singular1,250,250,46,0.8242519367578475,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,89.42651333200047
singular2,250,250,46,1.4512559026571588,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,87.04971694599953
regular,250,250,46,1.4902860169805443,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,55.11313080199943
e-singular,250,250,46,1.3761208492173609,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,56.97683679500005
singular1,250,250,46,1.063795851553926,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,58.35562793999998
singular2,250,250,46,1.066554244757759,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,52.91876227600005
regular,250,250,46,1.5181660102910182,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,55.72170400399955
e-singular,250,250,46,1.5316980804943512,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,51.24620018600035
singular1,250,250,46,1.1011429238241228,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,62.14308527200046
singular2,250,250,46,1.0176477589168862,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,58.42985860099907
regular,5000,5000,46,1.892847234525077,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,112.151693582
e-singular,5000,5000,46,0.3834964797083009,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,123.4921363730009
singular1,5000,5000,46,1.324526125090233,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,209.1977392030003
singular2,5000,5000,46,0.8173662342833107,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,182.7143444049998
regular,5000,5000,46,1.4771817025180969,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,109.43771319200096
e-singular,5000,5000,46,1.6707948709906837,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,123.42821383999944
singular1,5000,5000,46,0.7455607777400415,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,222.73367130399856
singular2,5000,5000,46,0.7781809778114975,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,216.3568892300009
regular,5000,5000,46,1.5481931572061625,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,109.19420654900024
e-singular,5000,5000,46,1.5785065757983854,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,147.2733428420015
singular1,5000,5000,46,0.7552052964907069,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,190.5406635039999
singular2,5000,5000,46,0.751991974989954,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,232.4993354270009
regular,50,50,47,0.917404692914385,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,30.073905224999866
e-singular,50,50,47,1.0719031143327191,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,31.981239898000013
singular1,50,50,47,1.5824020604376765,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,32.764657441000054
singular2,50,50,47,1.6694226366317289,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,31.556021883000085
regular,50,50,47,1.401180417612982,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,29.65178498700016
e-singular,50,50,47,0.8360093312653163,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,33.10316781100005
singular1,50,50,47,1.307591356720325,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,34.06946248999998
singular2,50,50,47,0.866102697959171,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,30.790932859999884
regular,50,50,47,1.434479687578266,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,24.94052070999988
e-singular,50,50,47,1.2522023044690795,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,25.68912381500013
singular1,50,50,47,1.170555741056141,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,28.14468716400006
singular2,50,50,47,0.8998318953433274,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,26.447930758999973
regular,250,250,47,2.3585895496452696,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,27.3199466330002
e-singular,250,250,47,1.359444525153943,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,38.824700324000105
singular1,250,250,47,1.0740328841669102,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,34.61543641700018
singular2,250,250,47,0.1556671203906189,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,35.11822816599988
regular,250,250,47,1.406874382847931,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,29.67998946200009
e-singular,250,250,47,1.0690592388103548,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,38.68546260499989
singular1,250,250,47,1.0117086042405534,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,36.904013722999935
singular2,250,250,47,0.8493342250564707,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,37.47468767300006
regular,250,250,47,1.5543534433576471,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,30.2287011599999
e-singular,250,250,47,1.184794635700298,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,36.193341765000014
singular1,250,250,47,0.9380905247343984,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,40.94888304699998
singular2,250,250,47,0.8488027993724515,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,37.78187459000014
regular,5000,5000,47,1.0606543602917669,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,85.242787894
e-singular,5000,5000,47,2.057525732994365,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,109.97155569000006
singular1,5000,5000,47,1.4562322098581248,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,208.10345185100005
singular2,5000,5000,47,0.3165645224209965,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,197.82278952
regular,5000,5000,47,1.465634653320577,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,82.45299200500017
e-singular,5000,5000,47,1.4803713373989695,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,98.31865286100016
singular1,5000,5000,47,0.9145618148900851,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,201.1776412900001
singular2,5000,5000,47,0.843392506186682,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,208.420465639
regular,5000,5000,47,1.532348595020828,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,82.00031830700004
e-singular,5000,5000,47,1.455752925759699,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,98.17512645700003
singular1,5000,5000,47,0.8467810779523129,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,235.28746960900003
singular2,5000,5000,47,0.8097519491547763,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,216.765178138
regular,50,50,48,0.955238079987639,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,28.508046221999848
e-singular,50,50,48,2.0643302226378903,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,29.02895166200005
singular1,50,50,48,1.929239275816604,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,30.57826895700009
singular2,50,50,48,2.294677884886961,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,29.196519837000324
regular,50,50,48,1.6569753264871372,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,24.98277225799984
e-singular,50,50,48,1.4515233147989646,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,24.710280141000112
singular1,50,50,48,1.2510014546791044,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,26.284056114999657
