dsid,regime,n,trial,rlct,hypers,name,chains,draws,tune,mean_divergences,total_divergences,max_divergences,divergences_per_chain,chain_tree_depth,duration
singular2,50,50,4,0.970344108860154,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.865931741000168
regular,250,250,4,1.4072812477890448,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,26.919465168999977
e-singular,250,250,4,1.4999578869286276,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,30.03388486400036
singular1,250,250,4,1.132410800871099,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,36.5242997549999
singular2,250,250,4,0.8744830759011436,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,31.13166665800009
regular,5000,5000,4,1.5299149781528618,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,68.18859298500001
e-singular,5000,5000,4,1.609253512365838,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,90.86718707
singular1,5000,5000,4,0.9428597207491244,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,161.81371711799966
singular2,5000,5000,4,0.8213354996815063,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,189.94617768900025
regular,50,50,5,1.3656871794506371,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,26.937899287999244
e-singular,50,50,5,1.4866994296395533,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,26.695488362000106
singular1,50,50,5,1.0812952743303,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,28.84589574199981
singular2,50,50,5,1.0284436939738704,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,27.326999447999697
regular,250,250,5,1.5092240763440965,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,28.09804289299973
e-singular,250,250,5,1.134949451538067,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,29.61418061600034
singular1,250,250,5,1.0063908354372946,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,31.875746566999624
singular2,250,250,5,0.894388276376493,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,31.83515057800014
regular,5000,5000,5,1.533408740617325,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,78.37971880799978
e-singular,5000,5000,5,1.4737169471460847,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,71.06771366799967
singular1,5000,5000,5,0.7867121899855036,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,176.07487790800042
singular2,5000,5000,5,0.8001329473371337,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,206.90187484999933
regular,50,50,6,1.4517312785320255,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,24.362730947999808
e-singular,50,50,6,1.167101343245124,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,25.48087773399948
singular1,50,50,6,1.1620810480191457,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,25.93316101900018
singular2,50,50,6,0.8409032284430698,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,27.488155664999795
regular,250,250,6,1.5104403273680431,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,25.56084557400027
e-singular,250,250,6,1.6123324394025085,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,31.20228809799937
singular1,250,250,6,0.9365398004615072,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,33.10048800000004
singular2,250,250,6,0.9094113681231032,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,33.24231482600044
regular,5000,5000,6,1.5601457402711838,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,63.90312866399927
e-singular,5000,5000,6,1.4368819752586248,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,80.07178445499994
singular1,5000,5000,6,0.8360964693903702,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,214.6860073479993
singular2,5000,5000,6,0.7139414616718333,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,212.77008173299964
regular,50,50,7,1.4067142891631796,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,28.23668478200034
e-singular,50,50,7,1.1518738105971535,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,29.528181745999973
singular1,50,50,7,1.2979202801972387,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,30.47312509599942
singular2,50,50,7,0.9250828698267568,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,29.015146703000028
regular,250,250,7,1.5387019222167309,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,27.403073069999664
e-singular,250,250,7,1.616786440615761,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,28.75109249200068
singular1,250,250,7,0.9257580980904796,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,33.38925627200024
singular2,250,250,7,0.9394705587205658,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,32.934041479999905
regular,5000,5000,7,1.4899698396338654,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,65.88970870199955
e-singular,5000,5000,7,1.4346808208267343,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,83.54563449499983
singular1,5000,5000,7,0.8733512583717781,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,241.1640127650008
singular2,5000,5000,7,0.8779654731449833,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,206.88771135200025
regular,50,50,8,1.4184178522644082,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,27.51865313899998
e-singular,50,50,8,1.83075482560968,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,27.48292356599996
singular1,50,50,8,1.1160144403994057,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,29.26607501499984
singular2,50,50,8,0.9860016833883024,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,33.48918302899983
regular,250,250,8,1.538650560913284,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,28.975576818000263
e-singular,250,250,8,1.5449666548168874,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,29.05143384799976
singular1,250,250,8,1.1057266301490736,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,34.88273756600029
singular2,250,250,8,0.8606029965934759,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,32.5272924840001
regular,5000,5000,8,1.5291620870249418,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,66.47820296499958
e-singular,5000,5000,8,1.46374186468405,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,102.64854550099972
singular1,5000,5000,8,0.8033747158079694,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,207.8505155330004
singular2,5000,5000,8,0.9457951584762316,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,188.6882301770001
regular,50,50,9,1.3773743118027648,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,28.59486257000026
e-singular,50,50,9,1.4090424645576396,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,28.240628984999603
singular1,50,50,9,1.1365390058278897,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,29.4196083349998
singular2,50,50,9,0.8777165774802138,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,30.86124669199944
regular,250,250,9,1.6058718259798257,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,27.339377995000177
e-singular,250,250,9,1.493625148304056,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,27.073399837999204
singular1,250,250,9,1.0774888161656742,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,32.092736409999816
singular2,250,250,9,0.9055070027185516,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,30.149571852000008
regular,5000,5000,9,1.5726811648634889,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,78.70720425200034
e-singular,5000,5000,9,1.472954758783858,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,79.1086463269994
singular1,5000,5000,9,0.9832865925872052,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,181.23296579
singular2,5000,5000,9,0.709023421295561,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,200.42954864199965
regular,50,50,10,1.3990633096877814,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,25.01374243300052
e-singular,50,50,10,1.1739228799342674,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.778001991000565
singular1,50,50,10,1.1240118899631102,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,25.99346332300047
singular2,50,50,10,0.8466097733028686,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.51021128100001
regular,250,250,10,1.476390627824958,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,27.09633365899936
e-singular,250,250,10,1.552088380728359,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,28.91486514600001
singular1,250,250,10,0.9750156699677892,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,32.17543270599981
singular2,250,250,10,0.8317591901991609,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,36.14550595899982
regular,5000,5000,10,1.4936239084582743,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,67.51485951099949
e-singular,5000,5000,10,1.5364758164885652,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,78.65418167400003
singular1,5000,5000,10,0.8951525838562381,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,200.1666037719997
singular2,5000,5000,10,0.7387562134230983,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,193.695971051
regular,50,50,11,1.408356061103152,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,25.833338355000706
e-singular,50,50,11,1.7041589177088556,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,26.697313032999773
singular1,50,50,11,0.9730023205426356,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,29.60342314100035
singular2,50,50,11,1.0959830148409375,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,28.87821537400032
regular,250,250,11,1.475754770271548,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,33.053485729000386
e-singular,250,250,11,1.6606166621595182,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,34.600393974000326
singular1,250,250,11,1.029573969976991,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,37.99161027399987
singular2,250,250,11,0.9719490886053984,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,41.60803696600033
regular,5000,5000,11,1.5176574535495582,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,63.39387907899982
e-singular,5000,5000,11,1.4943221193820142,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,74.10311122999974
singular1,5000,5000,11,0.8157341567500059,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,174.3637467489998
singular2,5000,5000,11,0.7986669791935497,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,193.293347584
regular,50,50,12,1.5042086999165871,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,28.03263685300044
e-singular,50,50,12,1.405295935135096,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,27.9579860190006
singular1,50,50,12,1.1085941085383804,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,28.98836835400016
singular2,50,50,12,0.9531413686026372,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,28.642019928999616
regular,250,250,12,1.451549668876321,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,27.695815525999933
e-singular,250,250,12,1.5802574184473934,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,29.99703486999988
singular1,250,250,12,0.8935222497891678,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,35.36917342199922
singular2,250,250,12,1.0228752531495564,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,34.59160683200025
regular,5000,5000,12,1.5164261746404837,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,67.58422649299973
e-singular,5000,5000,12,1.479218132423901,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,81.16232350800055
singular1,5000,5000,12,0.9111192739070816,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,280.2984379949994
singular2,5000,5000,12,0.793950349251282,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,164.80267973599985
regular,50,50,13,1.423500659185419,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,25.503102602999206
e-singular,50,50,13,1.1557796230059585,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,27.294441949999964
singular1,50,50,13,1.1376179376299438,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,25.719465718999345
singular2,50,50,13,0.9983561049868556,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,26.835598292999748
regular,250,250,13,1.4344175317102643,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,30.03970792800009
e-singular,250,250,13,1.4441838935296407,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,29.9591973509996
singular1,250,250,13,1.0392227191970174,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,32.92915586900017
singular2,250,250,13,0.9826240801864156,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,34.79918641199947
regular,5000,5000,13,1.513260477767885,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,70.01011425900015
e-singular,5000,5000,13,1.580129472831781,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,82.28947816299933
singular1,5000,5000,13,0.8675267043264805,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,183.496332361
singular2,5000,5000,13,0.6601731861800327,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,221.5809877239999
regular,5000,5000,14,1.6001118834253103,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,92.68504845400004
e-singular,5000,5000,14,1.5715842620135074,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,99.76581042700036
singular1,5000,5000,14,0.9762339039146478,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,165.3052975729997
singular2,5000,5000,14,0.7080896421303325,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,149.50311224400048
regular,50,50,14,1.447440727272938,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,23.08376218800004
e-singular,50,50,14,1.1190424882541448,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,24.14320075500018
singular1,50,50,14,1.0626249130880931,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,24.368390778000503
singular2,50,50,14,1.1058202066068192,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,23.860002874999736
regular,250,250,14,1.5483642397385031,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,25.27157964900016
e-singular,250,250,14,1.5103612811724827,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,27.687808573999973
singular1,250,250,14,1.0435441287647576,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,33.97247074700044
singular2,250,250,14,0.9823829649280128,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,33.8083075429995
regular,5000,5000,14,1.491425791530112,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,68.58536120500048
e-singular,5000,5000,14,1.543116310999502,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,85.86569964200044
singular1,5000,5000,14,0.9022870961791036,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,180.4326462500003
singular2,5000,5000,14,0.794278351521882,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,173.298430543
regular,50,50,15,0.7368221207691728,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,26.33093679600006
e-singular,50,50,15,0.9913396357608556,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,27.06139611799972
singular1,50,50,15,2.082517802238605,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,27.772124406999865
singular2,50,50,15,0.5070600804683691,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,26.8142084580004
regular,250,250,15,1.228822459928847,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,25.5789007909998
e-singular,250,250,15,1.2589808329516905,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,29.159052965000228
singular1,250,250,15,2.516969589393712,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,29.338589107999724
singular2,250,250,15,1.0714802941241404,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,28.4758773120002
regular,5000,5000,15,1.2853354809527482,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,61.51961174699954
e-singular,5000,5000,15,1.762830337812919,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,76.09262863999993
singular1,5000,5000,15,0.6570567239039972,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,149.24252655499913
singular2,5000,5000,15,1.239445358121791,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,154.6872853069999
regular,50,50,15,1.4281075795322786,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,24.585531034999804
e-singular,50,50,15,1.07110358741948,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,24.24135678399944
singular1,50,50,15,1.0420972957508623,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.036786382999708
singular2,50,50,15,1.0285811708297268,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,24.354179660000227
regular,250,250,15,1.3195530399544857,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,25.372690117000275
e-singular,250,250,15,1.0344987342532364,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,29.630731049000133
singular1,250,250,15,1.0582677988875644,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,33.53343443899939
singular2,250,250,15,0.87807061168058,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,31.87900224999976
regular,5000,5000,15,1.399038915766011,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,83.76241432799998
e-singular,5000,5000,15,1.5330515563714546,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,86.2098150440006
singular1,5000,5000,15,0.7642374444346428,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,182.88004467099927
singular2,5000,5000,15,0.6958918586114108,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,145.07137177799996
regular,50,50,15,1.425306230161837,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,36.83543760599969
e-singular,50,50,15,1.1481366868051703,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,36.71855508099998
singular1,50,50,15,1.1690108023822938,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,37.317397390000224
singular2,50,50,15,1.1246001522613691,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,36.44763588000024
regular,250,250,15,1.515061400226233,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,27.687220970999988
e-singular,250,250,15,1.1254945596472767,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,30.992866080000567
singular1,250,250,15,1.030217866612372,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,35.06859349499973
singular2,250,250,15,1.0260958443380477,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,32.49324346799949
regular,5000,5000,15,1.521573604314506,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,78.87509954800043
e-singular,5000,5000,15,1.6433235948166722,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,80.09658991100059
singular1,5000,5000,15,0.8466178534097794,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,202.13014068999928
singular2,5000,5000,15,0.8941864171501509,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,196.184575925
regular,50,50,16,1.957255952707286,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,26.389957236000555
e-singular,50,50,16,1.273641902424963,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,27.22161165199941
singular1,50,50,16,1.0345087778435993,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.26177941700007
singular2,50,50,16,1.5579784469036375,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,24.69580018700072
regular,250,250,16,2.3041933202428693,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,29.598454594999566
e-singular,250,250,16,-0.0219320673452708,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,31.38184539899885
singular1,250,250,16,1.7312160396174934,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,36.55009190000055
singular2,250,250,16,0.5887091382935398,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,34.28525171399997
regular,5000,5000,16,2.154225663048179,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,68.57020945500153
e-singular,5000,5000,16,1.793606778160843,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,78.61345725899992
singular1,5000,5000,16,0.7780026844413561,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,161.54633990900038
singular2,5000,5000,16,2.28692183659188,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,130.53256084399982
regular,50,50,16,1.3290174534495096,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,25.23758156599979
e-singular,50,50,16,1.013799772379853,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,27.72214438600168
singular1,50,50,16,1.2998580112615563,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,28.203422521000903
singular2,50,50,16,1.0332372118400617,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,26.73584599899914
regular,250,250,16,1.4760366377876115,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,28.71162558000105
e-singular,250,250,16,1.2791405576454695,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,29.943399549998503
singular1,250,250,16,1.1275635328574032,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,31.23589882199849
singular2,250,250,16,0.8851558724497967,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,29.337263687000814
