ctrial,cFE,cbeta,cm,cn,cchain_size,cname
7,15.8342865911752,0.434294481903252,10,10,10000,naiveBIC(10)
8,16.2976254162259,0.434294481903252,-1,10,10000,AFE
8,16.0538055203935,0.434294481903252,0,10,10000,WBIC
8,15.8853001624741,0.434294481903252,1,10,10000,naiveBIC(1)
8,15.8207625068224,0.434294481903252,10,10,10000,naiveBIC(10)
9,16.2976301385418,0.434294481903252,-1,10,10000,AFE
9,16.0161044080682,0.434294481903252,0,10,10000,WBIC
9,15.9076490065273,0.434294481903252,1,10,10000,naiveBIC(1)
9,15.8124218596808,0.434294481903252,10,10,10000,naiveBIC(10)
10,16.2976319502856,0.434294481903252,-1,10,10000,AFE
10,16.0660166437972,0.434294481903252,0,10,10000,WBIC
10,15.8948605033636,0.434294481903252,1,10,10000,naiveBIC(1)
10,15.8139224644677,0.434294481903252,10,10,10000,naiveBIC(10)
11,16.2976260279537,0.434294481903252,-1,10,10000,AFE
11,16.0532367074,0.434294481903252,0,10,10000,WBIC
11,15.8006989904254,0.434294481903252,1,10,10000,naiveBIC(1)
11,15.8366311058018,0.434294481903252,10,10,10000,naiveBIC(10)
12,16.29762805894,0.434294481903252,-1,10,10000,AFE
12,16.016987681837,0.434294481903252,0,10,10000,WBIC
12,15.8175510664655,0.434294481903252,1,10,10000,naiveBIC(1)
12,15.8168740465952,0.434294481903252,10,10,10000,naiveBIC(10)
13,16.2976292053137,0.434294481903252,-1,10,10000,AFE
13,16.0777781499383,0.434294481903252,0,10,10000,WBIC
13,15.7925804318564,0.434294481903252,1,10,10000,naiveBIC(1)
13,15.8368882479484,0.434294481903252,10,10,10000,naiveBIC(10)
14,16.2976407242646,0.434294481903252,-1,10,10000,AFE
14,16.0058741210839,0.434294481903252,0,10,10000,WBIC
14,15.7951618366447,0.434294481903252,1,10,10000,naiveBIC(1)
14,15.7959950085849,0.434294481903252,10,10,10000,naiveBIC(10)
15,16.2976292555619,0.434294481903252,-1,10,10000,AFE
15,16.0489071075579,0.434294481903252,0,10,10000,WBIC
15,15.8185135055818,0.434294481903252,1,10,10000,naiveBIC(1)
15,15.8519204811158,0.434294481903252,10,10,10000,naiveBIC(10)
16,16.29763111726,0.434294481903252,-1,10,10000,AFE
16,16.0604459303081,0.434294481903252,0,10,10000,WBIC
16,15.8257626998696,0.434294481903252,1,10,10000,naiveBIC(1)
16,15.8289031030864,0.434294481903252,10,10,10000,naiveBIC(10)
17,16.297629583886,0.434294481903252,-1,10,10000,AFE
17,16.0184808188042,0.434294481903252,0,10,10000,WBIC
17,15.8474075515805,0.434294481903252,1,10,10000,naiveBIC(1)
17,15.85715730614,0.434294481903252,10,10,10000,naiveBIC(10)
18,16.2976291046295,0.434294481903252,-1,10,10000,AFE
18,16.0180769808952,0.434294481903252,0,10,10000,WBIC
18,15.8035749470104,0.434294481903252,1,10,10000,naiveBIC(1)
18,15.825253416226,0.434294481903252,10,10,10000,naiveBIC(10)
19,16.2976353150201,0.434294481903252,-1,10,10000,AFE
19,16.07006627259,0.434294481903252,0,10,10000,WBIC
19,15.8950071037396,0.434294481903252,1,10,10000,naiveBIC(1)
19,15.820267312731,0.434294481903252,10,10,10000,naiveBIC(10)
20,16.2976243958952,0.434294481903252,-1,10,10000,AFE
20,16.0410123654342,0.434294481903252,0,10,10000,WBIC
20,15.894522621419,0.434294481903252,1,10,10000,naiveBIC(1)
20,15.8307283406023,0.434294481903252,10,10,10000,naiveBIC(10)
21,16.2976292025815,0.434294481903252,-1,10,10000,AFE
21,16.0004748923412,0.434294481903252,0,10,10000,WBIC
21,15.8533851544444,0.434294481903252,1,10,10000,naiveBIC(1)
21,15.8195719462633,0.434294481903252,10,10,10000,naiveBIC(10)
22,16.2976299836044,0.434294481903252,-1,10,10000,AFE
22,15.9905716318243,0.434294481903252,0,10,10000,WBIC
22,15.8112523703729,0.434294481903252,1,10,10000,naiveBIC(1)
22,15.8493376705099,0.434294481903252,10,10,10000,naiveBIC(10)
23,16.2976345083424,0.434294481903252,-1,10,10000,AFE
23,16.0204256283712,0.434294481903252,0,10,10000,WBIC
23,15.8783253465722,0.434294481903252,1,10,10000,naiveBIC(1)
23,15.8449161762066,0.434294481903252,10,10,10000,naiveBIC(10)
24,16.2976294115558,0.434294481903252,-1,10,10000,AFE
24,16.0267213019942,0.434294481903252,0,10,10000,WBIC
24,15.8246267875379,0.434294481903252,1,10,10000,naiveBIC(1)
24,15.8546961602152,0.434294481903252,10,10,10000,naiveBIC(10)
25,16.2976289259644,0.434294481903252,-1,10,10000,AFE
25,16.0314924126615,0.434294481903252,0,10,10000,WBIC
25,15.8470068854972,0.434294481903252,1,10,10000,naiveBIC(1)
25,15.8628311197496,0.434294481903252,10,10,10000,naiveBIC(10)
26,16.2976290135232,0.434294481903252,-1,10,10000,AFE
26,15.9871549964368,0.434294481903252,0,10,10000,WBIC
26,15.8866749311268,0.434294481903252,1,10,10000,naiveBIC(1)
26,15.8470903116103,0.434294481903252,10,10,10000,naiveBIC(10)
27,16.2976313627049,0.434294481903252,-1,10,10000,AFE
27,16.0293769296187,0.434294481903252,0,10,10000,WBIC
27,15.7935650249963,0.434294481903252,1,10,10000,naiveBIC(1)
27,15.8181455698887,0.434294481903252,10,10,10000,naiveBIC(10)
28,16.2976290485166,0.434294481903252,-1,10,10000,AFE
28,16.0225959294829,0.434294481903252,0,10,10000,WBIC
28,15.8184258302785,0.434294481903252,1,10,10000,naiveBIC(1)
28,15.8216461735684,0.434294481903252,10,10,10000,naiveBIC(10)
29,16.2976300964823,0.434294481903252,-1,10,10000,AFE
29,15.9936742681015,0.434294481903252,0,10,10000,WBIC
29,15.9393289888771,0.434294481903252,1,10,10000,naiveBIC(1)
29,15.8066116410882,0.434294481903252,10,10,10000,naiveBIC(10)
30,16.2976326060901,0.434294481903252,-1,10,10000,AFE
30,16.0278293968847,0.434294481903252,0,10,10000,WBIC
30,15.9141631779732,0.434294481903252,1,10,10000,naiveBIC(1)
30,15.8530341704893,0.434294481903252,10,10,10000,naiveBIC(10)
31,16.297625075636,0.434294481903252,-1,10,10000,AFE
31,16.03545857138,0.434294481903252,0,10,10000,WBIC
31,15.9584932535946,0.434294481903252,1,10,10000,naiveBIC(1)
31,15.8292770592889,0.434294481903252,10,10,10000,naiveBIC(10)
32,16.2976319878947,0.434294481903252,-1,10,10000,AFE
32,16.0533223941145,0.434294481903252,0,10,10000,WBIC
32,15.8205958048967,0.434294481903252,1,10,10000,naiveBIC(1)
32,15.8327835600284,0.434294481903252,10,10,10000,naiveBIC(10)
33,16.2976286177224,0.434294481903252,-1,10,10000,AFE
33,16.014339430791,0.434294481903252,0,10,10000,WBIC
33,15.8442508141655,0.434294481903252,1,10,10000,naiveBIC(1)
33,15.8018545184034,0.434294481903252,10,10,10000,naiveBIC(10)
34,16.2976377551603,0.434294481903252,-1,10,10000,AFE
34,16.0416601923353,0.434294481903252,0,10,10000,WBIC
34,15.7646857555313,0.434294481903252,1,10,10000,naiveBIC(1)
34,15.8313415689097,0.434294481903252,10,10,10000,naiveBIC(10)
35,16.2976256788204,0.434294481903252,-1,10,10000,AFE
35,16.0457287380261,0.434294481903252,0,10,10000,WBIC
35,15.8408806511404,0.434294481903252,1,10,10000,naiveBIC(1)
35,15.8157174527243,0.434294481903252,10,10,10000,naiveBIC(10)
36,16.2976170591854,0.434294481903252,-1,10,10000,AFE
36,16.0198913055245,0.434294481903252,0,10,10000,WBIC
36,15.8808199444237,0.434294481903252,1,10,10000,naiveBIC(1)
36,15.8219736688168,0.434294481903252,10,10,10000,naiveBIC(10)
37,16.2976328060596,0.434294481903252,-1,10,10000,AFE
37,16.0297785565412,0.434294481903252,0,10,10000,WBIC
37,15.8263105758406,0.434294481903252,1,10,10000,naiveBIC(1)
37,15.84926327258,0.434294481903252,10,10,10000,naiveBIC(10)
38,16.2976309564995,0.434294481903252,-1,10,10000,AFE
38,15.9954746437255,0.434294481903252,0,10,10000,WBIC
38,15.8303516742862,0.434294481903252,1,10,10000,naiveBIC(1)
38,15.8171042052045,0.434294481903252,10,10,10000,naiveBIC(10)
39,16.2976301068748,0.434294481903252,-1,10,10000,AFE
39,15.9815571163785,0.434294481903252,0,10,10000,WBIC
39,15.7936529416342,0.434294481903252,1,10,10000,naiveBIC(1)
39,15.8394801542964,0.434294481903252,10,10,10000,naiveBIC(10)
40,16.2976293048724,0.434294481903252,-1,10,10000,AFE
40,16.0669554003294,0.434294481903252,0,10,10000,WBIC
40,15.8375748931899,0.434294481903252,1,10,10000,naiveBIC(1)
40,15.8286144936364,0.434294481903252,10,10,10000,naiveBIC(10)
41,16.2976278603243,0.434294481903252,-1,10,10000,AFE
41,16.0231336347853,0.434294481903252,0,10,10000,WBIC
41,15.8014851313634,0.434294481903252,1,10,10000,naiveBIC(1)
41,15.8336524512789,0.434294481903252,10,10,10000,naiveBIC(10)
42,16.2976294017309,0.434294481903252,-1,10,10000,AFE
42,16.0286676413708,0.434294481903252,0,10,10000,WBIC
42,15.777838934555,0.434294481903252,1,10,10000,naiveBIC(1)
42,15.8242055882544,0.434294481903252,10,10,10000,naiveBIC(10)
43,16.2976301879955,0.434294481903252,-1,10,10000,AFE
43,16.0204169965389,0.434294481903252,0,10,10000,WBIC
43,15.8798186272084,0.434294481903252,1,10,10000,naiveBIC(1)
43,15.8277269902585,0.434294481903252,10,10,10000,naiveBIC(10)
44,16.2976323782626,0.434294481903252,-1,10,10000,AFE
44,16.0512112015714,0.434294481903252,0,10,10000,WBIC
44,15.8451600365824,0.434294481903252,1,10,10000,naiveBIC(1)
44,15.8600561599892,0.434294481903252,10,10,10000,naiveBIC(10)
45,16.2976211025977,0.434294481903252,-1,10,10000,AFE
45,16.0026835719942,0.434294481903252,0,10,10000,WBIC
45,15.8347040048484,0.434294481903252,1,10,10000,naiveBIC(1)
45,15.8153773140134,0.434294481903252,10,10,10000,naiveBIC(10)
46,16.2976301806351,0.434294481903252,-1,10,10000,AFE
46,16.0132156771947,0.434294481903252,0,10,10000,WBIC
46,15.733470786788,0.434294481903252,1,10,10000,naiveBIC(1)
46,15.8173030655194,0.434294481903252,10,10,10000,naiveBIC(10)
47,16.2976266959569,0.434294481903252,-1,10,10000,AFE
47,16.015614884502,0.434294481903252,0,10,10000,WBIC
47,15.8922862062333,0.434294481903252,1,10,10000,naiveBIC(1)
47,15.8286790024768,0.434294481903252,10,10,10000,naiveBIC(10)
48,16.297633933956,0.434294481903252,-1,10,10000,AFE
48,15.9873159864225,0.434294481903252,0,10,10000,WBIC
48,15.8851602731579,0.434294481903252,1,10,10000,naiveBIC(1)
48,15.833029062449,0.434294481903252,10,10,10000,naiveBIC(10)
49,16.2976301581731,0.434294481903252,-1,10,10000,AFE
49,16.0710598379684,0.434294481903252,0,10,10000,WBIC
49,15.9564186206316,0.434294481903252,1,10,10000,naiveBIC(1)
49,15.8370562137884,0.434294481903252,10,10,10000,naiveBIC(10)
50,16.2976303816755,0.434294481903252,-1,10,10000,AFE
50,16.0288864813052,0.434294481903252,0,10,10000,WBIC
50,15.8760924470663,0.434294481903252,1,10,10000,naiveBIC(1)
50,15.8382842258336,0.434294481903252,10,10,10000,naiveBIC(10)
51,16.2976289911399,0.434294481903252,-1,10,10000,AFE
51,15.9757071791749,0.434294481903252,0,10,10000,WBIC
51,15.8734446949281,0.434294481903252,1,10,10000,naiveBIC(1)
51,15.8225802963777,0.434294481903252,10,10,10000,naiveBIC(10)
52,16.2976216615907,0.434294481903252,-1,10,10000,AFE
52,16.0345911158052,0.434294481903252,0,10,10000,WBIC
52,15.8460481280838,0.434294481903252,1,10,10000,naiveBIC(1)
52,15.8266850547998,0.434294481903252,10,10,10000,naiveBIC(10)
53,16.2976298496102,0.434294481903252,-1,10,10000,AFE
53,16.0554539312334,0.434294481903252,0,10,10000,WBIC
53,15.8289543530769,0.434294481903252,1,10,10000,naiveBIC(1)
53,15.8698921872561,0.434294481903252,10,10,10000,naiveBIC(10)
54,16.2976307678824,0.434294481903252,-1,10,10000,AFE
1,152.843526060285,0.217147240951626,-1,100,6000,AFE
1,152.635425789453,0.217147240951626,0,100,6000,WBIC
1,152.444585847069,0.217147240951626,1,100,6000,naiveBIC(1)
1,152.503131301288,0.217147240951626,10,100,6000,naiveBIC(10)
1,378.17429494157,0.181111487498706,-1,250,6000,AFE
1,378.320307425529,0.181111487498706,0,250,6000,WBIC
1,377.868058153049,0.181111487498706,1,250,6000,naiveBIC(1)
1,377.871097077197,0.181111487498706,10,250,6000,naiveBIC(10)
1,1424.73573367309,0.144764827301084,-1,1000,6000,AFE
1,1424.43266360108,0.144764827301084,0,1000,6000,WBIC
1,1424.3755003368,0.144764827301084,1,1000,6000,naiveBIC(1)
1,1424.67706942686,0.144764827301084,10,1000,6000,naiveBIC(10)
2,152.843552604715,0.217147240951626,-1,100,6000,AFE
2,152.540509581625,0.217147240951626,0,100,6000,WBIC
2,152.450770634918,0.217147240951626,1,100,6000,naiveBIC(1)
2,152.400878028531,0.217147240951626,10,100,6000,naiveBIC(10)
2,378.174209148095,0.181111487498706,-1,250,6000,AFE
2,378.420926352053,0.181111487498706,0,250,6000,WBIC
2,377.518613215215,0.181111487498706,1,250,6000,naiveBIC(1)
2,377.76964998017,0.181111487498706,10,250,6000,naiveBIC(10)
2,1424.73573398901,0.144764827301084,-1,1000,6000,AFE
2,1424.53138273219,0.144764827301084,0,1000,6000,WBIC
2,1424.84092882463,0.144764827301084,1,1000,6000,naiveBIC(1)
2,1424.63490412143,0.144764827301084,10,1000,6000,naiveBIC(10)
3,152.843610722355,0.217147240951626,-1,100,6000,AFE
3,152.617149574019,0.217147240951626,0,100,6000,WBIC
3,152.445423702058,0.217147240951626,1,100,6000,naiveBIC(1)
3,152.474317815042,0.217147240951626,10,100,6000,naiveBIC(10)
3,378.174109097674,0.181111487498706,-1,250,6000,AFE
3,378.398175041313,0.181111487498706,0,250,6000,WBIC
3,378.084888537257,0.181111487498706,1,250,6000,naiveBIC(1)
3,377.831142208191,0.181111487498706,10,250,6000,naiveBIC(10)
3,1424.73573331492,0.144764827301084,-1,1000,6000,AFE
3,1424.59351785315,0.144764827301084,0,1000,6000,WBIC
3,1425.2874503109,0.144764827301084,1,1000,6000,naiveBIC(1)
3,1424.60039211323,0.144764827301084,10,1000,6000,naiveBIC(10)
4,152.843512599388,0.217147240951626,-1,100,6000,AFE
4,152.691030755675,0.217147240951626,0,100,6000,WBIC
4,152.557195455438,0.217147240951626,1,100,6000,naiveBIC(1)
4,152.488728260209,0.217147240951626,10,100,6000,naiveBIC(10)
4,378.174135322584,0.181111487498706,-1,250,6000,AFE
4,378.335206880648,0.181111487498706,0,250,6000,WBIC
4,377.735832208171,0.181111487498706,1,250,6000,naiveBIC(1)
4,377.863618526813,0.181111487498706,10,250,6000,naiveBIC(10)
4,1424.73573400591,0.144764827301084,-1,1000,6000,AFE
4,1424.39089827222,0.144764827301084,0,1000,6000,WBIC
4,1424.21995854284,0.144764827301084,1,1000,6000,naiveBIC(1)
4,1424.57470054109,0.144764827301084,10,1000,6000,naiveBIC(10)
5,152.843584640068,0.217147240951626,-1,100,6000,AFE
5,152.638864814466,0.217147240951626,0,100,6000,WBIC
5,152.599215467462,0.217147240951626,1,100,6000,naiveBIC(1)
5,152.397478212008,0.217147240951626,10,100,6000,naiveBIC(10)
5,378.174342178125,0.181111487498706,-1,250,6000,AFE
5,378.408543301104,0.181111487498706,0,250,6000,WBIC
5,377.976409275379,0.181111487498706,1,250,6000,naiveBIC(1)
5,377.671453112208,0.181111487498706,10,250,6000,naiveBIC(10)
5,1424.73573340079,0.144764827301084,-1,1000,6000,AFE
5,1424.78360494248,0.144764827301084,0,1000,6000,WBIC
5,1425.0217775702,0.144764827301084,1,1000,6000,naiveBIC(1)
5,1424.69059051454,0.144764827301084,10,1000,6000,naiveBIC(10)
6,152.843465853276,0.217147240951626,-1,100,6000,AFE
6,152.680034048547,0.217147240951626,0,100,6000,WBIC
6,152.583398303166,0.217147240951626,1,100,6000,naiveBIC(1)
6,152.540115118918,0.217147240951626,10,100,6000,naiveBIC(10)
6,378.17412336641,0.181111487498706,-1,250,6000,AFE
6,378.44257836533,0.181111487498706,0,250,6000,WBIC
6,377.862726487509,0.181111487498706,1,250,6000,naiveBIC(1)
6,377.705093958744,0.181111487498706,10,250,6000,naiveBIC(10)
6,1424.73573337517,0.144764827301084,-1,1000,6000,AFE
6,1424.66913132322,0.144764827301084,0,1000,6000,WBIC
6,1424.25463162586,0.144764827301084,1,1000,6000,naiveBIC(1)
6,1424.71261523974,0.144764827301084,10,1000,6000,naiveBIC(10)
7,152.84353223719,0.217147240951626,-1,100,6000,AFE
7,152.543393270251,0.217147240951626,0,100,6000,WBIC
7,152.283635175671,0.217147240951626,1,100,6000,naiveBIC(1)
7,152.393343428974,0.217147240951626,10,100,6000,naiveBIC(10)
7,378.174114381542,0.181111487498706,-1,250,6000,AFE
7,378.269176598911,0.181111487498706,0,250,6000,WBIC
7,378.106548041263,0.181111487498706,1,250,6000,naiveBIC(1)
7,377.773557871881,0.181111487498706,10,250,6000,naiveBIC(10)
7,1424.7357329249,0.144764827301084,-1,1000,6000,AFE
7,1424.50078218147,0.144764827301084,0,1000,6000,WBIC
7,1424.24944969146,0.144764827301084,1,1000,6000,naiveBIC(1)
7,1424.55225116079,0.144764827301084,10,1000,6000,naiveBIC(10)
8,152.843627165106,0.217147240951626,-1,100,6000,AFE
8,152.615165030678,0.217147240951626,0,100,6000,WBIC
8,152.46634640977,0.217147240951626,1,100,6000,naiveBIC(1)
8,152.409743852698,0.217147240951626,10,100,6000,naiveBIC(10)
8,378.174127672937,0.181111487498706,-1,250,6000,AFE
8,378.177137207594,0.181111487498706,0,250,6000,WBIC
8,377.747996095866,0.181111487498706,1,250,6000,naiveBIC(1)
8,377.695975805303,0.181111487498706,10,250,6000,naiveBIC(10)
8,1424.73573340772,0.144764827301084,-1,1000,6000,AFE
8,1424.72524429982,0.144764827301084,0,1000,6000,WBIC
8,1424.74624456503,0.144764827301084,1,1000,6000,naiveBIC(1)
8,1424.68443363522,0.144764827301084,10,1000,6000,naiveBIC(10)
9,152.843459183637,0.217147240951626,-1,100,6000,AFE
9,152.559245364509,0.217147240951626,0,100,6000,WBIC
9,152.866526343669,0.217147240951626,1,100,6000,naiveBIC(1)
9,152.511616897047,0.217147240951626,10,100,6000,naiveBIC(10)
9,378.174032667844,0.181111487498706,-1,250,6000,AFE
9,378.40525816207,0.181111487498706,0,250,6000,WBIC
9,378.091020571363,0.181111487498706,1,250,6000,naiveBIC(1)
9,377.775373123118,0.181111487498706,10,250,6000,naiveBIC(10)
9,1424.73573273485,0.144764827301084,-1,1000,6000,AFE
9,1424.81977488882,0.144764827301084,0,1000,6000,WBIC
9,1424.94432945023,0.144764827301084,1,1000,6000,naiveBIC(1)
9,1424.64554264016,0.144764827301084,10,1000,6000,naiveBIC(10)
10,152.84358611639,0.217147240951626,-1,100,6000,AFE
10,152.641855420963,0.217147240951626,0,100,6000,WBIC
10,152.429863487458,0.217147240951626,1,100,6000,naiveBIC(1)
10,152.517681151719,0.217147240951626,10,100,6000,naiveBIC(10)
10,378.173513189575,0.181111487498706,-1,250,6000,AFE
10,378.43103792635,0.181111487498706,0,250,6000,WBIC
10,377.895681715852,0.181111487498706,1,250,6000,naiveBIC(1)
10,377.775150294591,0.181111487498706,10,250,6000,naiveBIC(10)
10,1424.73573233749,0.144764827301084,-1,1000,6000,AFE
10,1424.75342979071,0.144764827301084,0,1000,6000,WBIC
10,1424.82444065107,0.144764827301084,1,1000,6000,naiveBIC(1)
10,1424.67911878559,0.144764827301084,10,1000,6000,naiveBIC(10)
11,152.843418656477,0.217147240951626,-1,100,6000,AFE
11,152.642811212987,0.217147240951626,0,100,6000,WBIC
11,152.296218762738,0.217147240951626,1,100,6000,naiveBIC(1)
11,152.378930873459,0.217147240951626,10,100,6000,naiveBIC(10)
11,378.174201051744,0.181111487498706,-1,250,6000,AFE
11,378.370666959493,0.181111487498706,0,250,6000,WBIC
11,378.099872073911,0.181111487498706,1,250,6000,naiveBIC(1)
11,377.803614826986,0.181111487498706,10,250,6000,naiveBIC(10)
11,1424.73573281477,0.144764827301084,-1,1000,6000,AFE
11,1424.72148099848,0.144764827301084,0,1000,6000,WBIC
11,1424.93710580454,0.144764827301084,1,1000,6000,naiveBIC(1)
11,1424.75286408315,0.144764827301084,10,1000,6000,naiveBIC(10)
12,152.843520751476,0.217147240951626,-1,100,6000,AFE
12,152.687085828824,0.217147240951626,0,100,6000,WBIC
12,152.34940196453,0.217147240951626,1,100,6000,naiveBIC(1)
12,152.419282654115,0.217147240951626,10,100,6000,naiveBIC(10)
12,378.174313019726,0.181111487498706,-1,250,6000,AFE
12,378.471618853667,0.181111487498706,0,250,6000,WBIC
12,377.35240266174,0.181111487498706,1,250,6000,naiveBIC(1)
12,377.826815902311,0.181111487498706,10,250,6000,naiveBIC(10)
12,1424.73573323035,0.144764827301084,-1,1000,6000,AFE
12,1424.52032666579,0.144764827301084,0,1000,6000,WBIC
12,1424.64099214214,0.144764827301084,1,1000,6000,naiveBIC(1)
12,1424.6195403519,0.144764827301084,10,1000,6000,naiveBIC(10)
13,152.843598319145,0.217147240951626,-1,100,6000,AFE
13,152.706384905952,0.217147240951626,0,100,6000,WBIC
13,152.173763131835,0.217147240951626,1,100,6000,naiveBIC(1)
13,152.478026851147,0.217147240951626,10,100,6000,naiveBIC(10)
13,378.174030614515,0.181111487498706,-1,250,6000,AFE
13,378.268249580567,0.181111487498706,0,250,6000,WBIC
13,377.419454877478,0.181111487498706,1,250,6000,naiveBIC(1)
13,377.777193957586,0.181111487498706,10,250,6000,naiveBIC(10)
13,1424.73573322703,0.144764827301084,-1,1000,6000,AFE
13,1424.49520540901,0.144764827301084,0,1000,6000,WBIC
13,1424.53316590143,0.144764827301084,1,1000,6000,naiveBIC(1)
13,1424.70553824372,0.144764827301084,10,1000,6000,naiveBIC(10)
14,152.843599820595,0.217147240951626,-1,100,6000,AFE
14,152.692198325598,0.217147240951626,0,100,6000,WBIC
14,152.146160399402,0.217147240951626,1,100,6000,naiveBIC(1)
14,152.461631017353,0.217147240951626,10,100,6000,naiveBIC(10)
14,378.174108374328,0.181111487498706,-1,250,6000,AFE
14,378.456645206737,0.181111487498706,0,250,6000,WBIC
14,377.656857407103,0.181111487498706,1,250,6000,naiveBIC(1)
14,377.723472051039,0.181111487498706,10,250,6000,naiveBIC(10)
14,1424.73573100332,0.144764827301084,-1,1000,6000,AFE
14,1424.83288673246,0.144764827301084,0,1000,6000,WBIC
14,1424.14504108454,0.144764827301084,1,1000,6000,naiveBIC(1)
14,1424.75671377793,0.144764827301084,10,1000,6000,naiveBIC(10)
15,152.843475017119,0.217147240951626,-1,100,6000,AFE
15,152.545702832089,0.217147240951626,0,100,6000,WBIC
15,152.22847435401,0.217147240951626,1,100,6000,naiveBIC(1)
15,152.550700610125,0.217147240951626,10,100,6000,naiveBIC(10)
15,378.174122780942,0.181111487498706,-1,250,6000,AFE
15,378.245583463257,0.181111487498706,0,250,6000,WBIC
15,378.034419400062,0.181111487498706,1,250,6000,naiveBIC(1)
15,377.721676196033,0.181111487498706,10,250,6000,naiveBIC(10)
15,1424.7357326099,0.144764827301084,-1,1000,6000,AFE
15,1424.53560239992,0.144764827301084,0,1000,6000,WBIC
15,1424.70247983291,0.144764827301084,1,1000,6000,naiveBIC(1)
15,1424.71542978383,0.144764827301084,10,1000,6000,naiveBIC(10)
16,152.843565388701,0.217147240951626,-1,100,6000,AFE
16,152.68616165255,0.217147240951626,0,100,6000,WBIC
16,152.54771680761,0.217147240951626,1,100,6000,naiveBIC(1)
16,152.500550496285,0.217147240951626,10,100,6000,naiveBIC(10)
16,378.174140666926,0.181111487498706,-1,250,6000,AFE
16,378.405421869801,0.181111487498706,0,250,6000,WBIC
16,377.731166565475,0.181111487498706,1,250,6000,naiveBIC(1)
16,377.798044599959,0.181111487498706,10,250,6000,naiveBIC(10)
16,1424.73573344478,0.144764827301084,-1,1000,6000,AFE
16,1424.84083708203,0.144764827301084,0,1000,6000,WBIC
16,1425.06569568658,0.144764827301084,1,1000,6000,naiveBIC(1)
16,1424.54516664779,0.144764827301084,10,1000,6000,naiveBIC(10)
17,152.8435451194,0.217147240951626,-1,100,6000,AFE
17,152.706793168773,0.217147240951626,0,100,6000,WBIC
17,152.296780680017,0.217147240951626,1,100,6000,naiveBIC(1)
17,152.330001764167,0.217147240951626,10,100,6000,naiveBIC(10)
17,378.174135928465,0.181111487498706,-1,250,6000,AFE
17,378.462130722563,0.181111487498706,0,250,6000,WBIC
17,378.010364861218,0.181111487498706,1,250,6000,naiveBIC(1)
17,377.741455299213,0.181111487498706,10,250,6000,naiveBIC(10)
17,1424.73573277186,0.144764827301084,-1,1000,6000,AFE
17,1424.8327232179,0.144764827301084,0,1000,6000,WBIC
17,1424.75652849492,0.144764827301084,1,1000,6000,naiveBIC(1)
17,1424.71963818538,0.144764827301084,10,1000,6000,naiveBIC(10)
18,152.843532477575,0.217147240951626,-1,100,6000,AFE
18,152.699763872791,0.217147240951626,0,100,6000,WBIC
18,152.526078161084,0.217147240951626,1,100,6000,naiveBIC(1)
18,152.403631154585,0.217147240951626,10,100,6000,naiveBIC(10)
18,378.174113252738,0.181111487498706,-1,250,6000,AFE
18,378.490118961067,0.181111487498706,0,250,6000,WBIC
18,377.766263320189,0.181111487498706,1,250,6000,naiveBIC(1)
18,377.614638286697,0.181111487498706,10,250,6000,naiveBIC(10)
18,1424.73573326831,0.144764827301084,-1,1000,6000,AFE
18,1424.60662389841,0.144764827301084,0,1000,6000,WBIC
18,1424.65758870958,0.144764827301084,1,1000,6000,naiveBIC(1)
18,1424.75278115402,0.144764827301084,10,1000,6000,naiveBIC(10)
19,152.843530614515,0.217147240951626,-1,100,6000,AFE
19,152.547882738678,0.217147240951626,0,100,6000,WBIC
19,152.629217877741,0.217147240951626,1,100,6000,naiveBIC(1)
19,152.42372429247,0.217147240951626,10,100,6000,naiveBIC(10)
19,378.174219080801,0.181111487498706,-1,250,6000,AFE
19,378.242760846205,0.181111487498706,0,250,6000,WBIC
19,377.63670311386,0.181111487498706,1,250,6000,naiveBIC(1)
19,377.756127170494,0.181111487498706,10,250,6000,naiveBIC(10)
19,1424.73573447625,0.144764827301084,-1,1000,6000,AFE
19,1424.67903928233,0.144764827301084,0,1000,6000,WBIC
19,1424.96877028689,0.144764827301084,1,1000,6000,naiveBIC(1)
19,1424.57500145964,0.144764827301084,10,1000,6000,naiveBIC(10)
20,152.843524204217,0.217147240951626,-1,100,6000,AFE
20,152.571930268032,0.217147240951626,0,100,6000,WBIC
20,152.10758966189,0.217147240951626,1,100,6000,naiveBIC(1)
20,152.445662557593,0.217147240951626,10,100,6000,naiveBIC(10)
20,378.174311799723,0.181111487498706,-1,250,6000,AFE
20,378.392709022819,0.181111487498706,0,250,6000,WBIC
20,377.95229176831,0.181111487498706,1,250,6000,naiveBIC(1)
20,377.675105610697,0.181111487498706,10,250,6000,naiveBIC(10)
20,1424.7357333366,0.144764827301084,-1,1000,6000,AFE
20,1424.45277088016,0.144764827301084,0,1000,6000,WBIC
20,1424.65254279372,0.144764827301084,1,1000,6000,naiveBIC(1)
20,1424.88701310765,0.144764827301084,10,1000,6000,naiveBIC(10)
21,152.843512678208,0.217147240951626,-1,100,6000,AFE
21,152.680294853696,0.217147240951626,0,100,6000,WBIC
21,152.433970960508,0.217147240951626,1,100,6000,naiveBIC(1)
21,152.451051740936,0.217147240951626,10,100,6000,naiveBIC(10)
21,378.174160000495,0.181111487498706,-1,250,6000,AFE
21,378.356621484999,0.181111487498706,0,250,6000,WBIC
21,377.637521425792,0.181111487498706,1,250,6000,naiveBIC(1)
