trial,RLCT,beta,c,n,chain_size
43,0.0192694525998225,0.0434294481903252,0.1,10,1000
44,0.0203402997482675,0.0434294481903252,0.1,10,1000
45,0.0128675022268204,0.0434294481903252,0.1,10,1000
46,0.0217943533264242,0.0434294481903252,0.1,10,1000
47,0.0192295197036387,0.0434294481903252,0.1,10,1000
48,0.018018476890569,0.0434294481903252,0.1,10,1000
49,0.0214261358894634,0.0434294481903252,0.1,10,1000
50,0.018265555977298,0.0434294481903252,0.1,10,1000
1,0.0259767488808313,0.0434294481903252,0.1,10,2000
2,0.0191062357251317,0.0434294481903252,0.1,10,2000
3,0.0207174946434811,0.0434294481903252,0.1,10,2000
4,0.0202918469572043,0.0434294481903252,0.1,10,2000
5,0.0173366652781247,0.0434294481903252,0.1,10,2000
1,0.0216802996873557,0.0434294481903252,0.1,10,5000
2,0.020981866299304,0.0434294481903252,0.1,10,5000
3,0.0201278501132475,0.0434294481903252,0.1,10,5000
4,0.0241071238625556,0.0434294481903252,0.1,10,5000
5,0.0207013988124194,0.0434294481903252,0.1,10,5000
1,0.0198700872370827,0.0434294481903252,0.1,10,10000
2,0.0203471607051216,0.0434294481903252,0.1,10,10000
3,0.019463543887642,0.0434294481903252,0.1,10,10000
4,0.0207220593379135,0.0434294481903252,0.1,10,10000
5,0.020706912120362,0.0434294481903252,0.1,10,10000
1,0.254658375408416,0.434294481903252,1,10,1000
2,0.225228354310587,0.434294481903252,1,10,1000
3,0.227603118917646,0.434294481903252,1,10,1000
4,0.248361005079317,0.434294481903252,1,10,1000
5,0.268587786785151,0.434294481903252,1,10,1000
1,0.254071351598869,0.434294481903252,1,10,2000
2,0.266462158775114,0.434294481903252,1,10,2000
3,0.306216605637625,0.434294481903252,1,10,2000
4,0.275160113721595,0.434294481903252,1,10,2000
5,0.302002307095743,0.434294481903252,1,10,2000
1,0.313920932053636,0.434294481903252,1,10,5000
2,0.3205931096828,0.434294481903252,1,10,5000
3,0.232583639568373,0.434294481903252,1,10,5000
4,0.293354602096016,0.434294481903252,1,10,5000
5,0.289278729207567,0.434294481903252,1,10,5000
1,0.288219154195515,0.434294481903252,1,10,10000
2,0.298818990876387,0.434294481903252,1,10,10000
3,0.279808013128235,0.434294481903252,1,10,10000
4,0.278833942641158,0.434294481903252,1,10,10000
5,0.316365385645528,0.434294481903252,1,10,10000
1,0.365602436218779,0.868588963806504,2,10,1000
2,0.36820293950652,0.868588963806504,2,10,1000
3,0.362782835720392,0.868588963806504,2,10,1000
4,0.411392987204797,0.868588963806504,2,10,1000
5,0.396225720163891,0.868588963806504,2,10,1000
1,0.377745968481133,0.868588963806504,2,10,2000
2,0.53569468229301,0.868588963806504,2,10,2000
3,0.355134491190364,0.868588963806504,2,10,2000
4,0.439377167005306,0.868588963806504,2,10,2000
5,0.423378110326303,0.868588963806504,2,10,2000
1,0.410072005123442,0.868588963806504,2,10,5000
2,0.380545093313324,0.868588963806504,2,10,5000
3,0.428875421593053,0.868588963806504,2,10,5000
4,0.415563258619311,0.868588963806504,2,10,5000
5,0.418952204006938,0.868588963806504,2,10,5000
1,0.424006682120895,0.868588963806504,2,10,10000
2,0.412768727902067,0.868588963806504,2,10,10000
3,0.421083791720353,0.868588963806504,2,10,10000
4,0.421822202702163,0.868588963806504,2,10,10000
5,0.379342512427901,0.868588963806504,2,10,10000
1,0.711625285866427,2.17147240951626,5,10,1000
2,0.602015565276454,2.17147240951626,5,10,1000
3,0.540276430360382,2.17147240951626,5,10,1000
4,0.501365884070472,2.17147240951626,5,10,1000
5,0.351522595096067,2.17147240951626,5,10,1000
1,0.545302648548721,2.17147240951626,5,10,2000
2,0.472012204039566,2.17147240951626,5,10,2000
3,0.548666016297014,2.17147240951626,5,10,2000
4,0.502306636985955,2.17147240951626,5,10,2000
5,0.590855399676347,2.17147240951626,5,10,2000
1,0.573950829828983,2.17147240951626,5,10,5000
2,0.487080417426441,2.17147240951626,5,10,5000
3,0.568579221254418,2.17147240951626,5,10,5000
4,0.520315032720284,2.17147240951626,5,10,5000
5,0.512735032188333,2.17147240951626,5,10,5000
1,0.498317325881368,2.17147240951626,5,10,10000
2,0.562414974083552,2.17147240951626,5,10,10000
3,0.543089807355653,2.17147240951626,5,10,10000
4,0.557835235170968,2.17147240951626,5,10,10000
5,0.540911087984673,2.17147240951626,5,10,10000
1,0.49879045765332,4.34294481903252,10,10,1000
2,0.732682975229126,4.34294481903252,10,10,1000
3,0.441117356523796,4.34294481903252,10,10,1000
4,0.618405548757758,4.34294481903252,10,10,1000
5,0.649558028430352,4.34294481903252,10,10,1000
1,0.578134988572564,4.34294481903252,10,10,2000
2,0.525276985377384,4.34294481903252,10,10,2000
3,0.716043126851363,4.34294481903252,10,10,2000
4,0.592914342334285,4.34294481903252,10,10,2000
5,0.477177965832655,4.34294481903252,10,10,2000
1,0.5161713384405,4.34294481903252,10,10,5000
2,0.569469845209785,4.34294481903252,10,10,5000
3,0.699904832711852,4.34294481903252,10,10,5000
4,0.534851954972724,4.34294481903252,10,10,5000
5,0.58894901259821,4.34294481903252,10,10,5000
1,0.571819127561468,4.34294481903252,10,10,10000
2,0.625952277143768,4.34294481903252,10,10,10000
3,0.577294324711617,4.34294481903252,10,10,10000
4,0.649753159085886,4.34294481903252,10,10,10000
5,0.584605266343836,4.34294481903252,10,10,10000
1,0.0968176828813981,0.0255622218635331,0.1,50,1000
2,0.0975714624127015,0.0255622218635331,0.1,50,1000
3,0.0818072421562028,0.0255622218635331,0.1,50,1000
4,0.0748051039915193,0.0255622218635331,0.1,50,1000
5,0.127828616569018,0.0255622218635331,0.1,50,1000
1,0.0829629962595051,0.0255622218635331,0.1,50,2000
2,0.0787827897656475,0.0255622218635331,0.1,50,2000
3,0.096847399418552,0.0255622218635331,0.1,50,2000
4,0.0790442348091625,0.0255622218635331,0.1,50,2000
5,0.101706203493666,0.0255622218635331,0.1,50,2000
1,0.0878343657291394,0.0255622218635331,0.1,50,5000
2,0.0851410127016627,0.0255622218635331,0.1,50,5000
3,0.0922976703776475,0.0255622218635331,0.1,50,5000
4,0.0821750411970392,0.0255622218635331,0.1,50,5000
5,0.0940798845367488,0.0255622218635331,0.1,50,5000
1,0.0833361896979666,0.0255622218635331,0.1,50,10000
2,0.0846692788370161,0.0255622218635331,0.1,50,10000
3,0.0934326759551645,0.0255622218635331,0.1,50,10000
4,0.0873378131314321,0.0255622218635331,0.1,50,10000
5,0.0949266590612008,0.0255622218635331,0.1,50,10000
1,0.352897713140072,0.255622218635331,1,50,1000
2,0.403929437775786,0.255622218635331,1,50,1000
3,0.42219211870335,0.255622218635331,1,50,1000
4,0.519003177806332,0.255622218635331,1,50,1000
5,0.407729608850855,0.255622218635331,1,50,1000
1,0.508193370317752,0.255622218635331,1,50,2000
2,0.420889382876989,0.255622218635331,1,50,2000
3,0.503225398424763,0.255622218635331,1,50,2000
4,0.425954390116648,0.255622218635331,1,50,2000
5,0.479654860571309,0.255622218635331,1,50,2000
1,0.428764779014061,0.255622218635331,1,50,5000
2,0.453259370315036,0.255622218635331,1,50,5000
3,0.450488565870536,0.255622218635331,1,50,5000
4,0.480254361805013,0.255622218635331,1,50,5000
5,0.484310732605428,0.255622218635331,1,50,5000
1,0.422762415495851,0.255622218635331,1,50,10000
2,0.468713140430287,0.255622218635331,1,50,10000
3,0.427946856409294,0.255622218635331,1,50,10000
4,0.452158376102087,0.255622218635331,1,50,10000
5,0.452948494182848,0.255622218635331,1,50,10000
1,0.46881990761798,0.511244437270663,2,50,1000
2,0.56628651827828,0.511244437270663,2,50,1000
3,0.497096476824442,0.511244437270663,2,50,1000
4,0.402774451476543,0.511244437270663,2,50,1000
5,0.755705156395724,0.511244437270663,2,50,1000
1,0.441474075810694,0.511244437270663,2,50,2000
2,0.532275477971946,0.511244437270663,2,50,2000
3,0.614940526903343,0.511244437270663,2,50,2000
4,0.514825531577079,0.511244437270663,2,50,2000
5,0.509146237015434,0.511244437270663,2,50,2000
1,0.578687436855467,0.511244437270663,2,50,5000
2,0.52677030721091,0.511244437270663,2,50,5000
3,0.554276725235294,0.511244437270663,2,50,5000
4,0.526425953723543,0.511244437270663,2,50,5000
5,0.579204077752319,0.511244437270663,2,50,5000
1,0.527016629562641,0.511244437270663,2,50,10000
2,0.561128352113536,0.511244437270663,2,50,10000
3,0.506141632040066,0.511244437270663,2,50,10000
4,0.554580830131001,0.511244437270663,2,50,10000
5,0.51123183764097,0.511244437270663,2,50,10000
1,0.548711992824474,1.27811109317666,5,50,1000
2,0.815221998630946,1.27811109317666,5,50,1000
3,0.621602644220944,1.27811109317666,5,50,1000
4,0.681333882495889,1.27811109317666,5,50,1000
5,0.551013447725715,1.27811109317666,5,50,1000
1,0.705617923743602,1.27811109317666,5,50,2000
2,0.698768581509569,1.27811109317666,5,50,2000
3,0.587378425587783,1.27811109317666,5,50,2000
4,0.553198113827236,1.27811109317666,5,50,2000
5,0.747391089496964,1.27811109317666,5,50,2000
1,0.635035407714467,1.27811109317666,5,50,5000
2,0.700468774216474,1.27811109317666,5,50,5000
3,0.600627518429996,1.27811109317666,5,50,5000
4,0.633874231123509,1.27811109317666,5,50,5000
5,0.665262832399671,1.27811109317666,5,50,5000
1,0.652920239033278,1.27811109317666,5,50,10000
2,0.609412678670366,1.27811109317666,5,50,10000
3,0.636940690162598,1.27811109317666,5,50,10000
4,0.646306002712757,1.27811109317666,5,50,10000
5,0.692731794619474,1.27811109317666,5,50,10000
1,0.841377488548768,2.55622218635331,10,50,1000
2,0.915251211805863,2.55622218635331,10,50,1000
3,1.13420738672077,2.55622218635331,10,50,1000
4,0.800870493303808,2.55622218635331,10,50,1000
5,0.975721803930851,2.55622218635331,10,50,1000
1,1.07502712043979,2.55622218635331,10,50,2000
2,1.06291603317456,2.55622218635331,10,50,2000
3,0.935622626251644,2.55622218635331,10,50,2000
4,0.993171378967869,2.55622218635331,10,50,2000
5,1.04043849684964,2.55622218635331,10,50,2000
1,1.05432336877514,2.55622218635331,10,50,5000
2,1.04196060180652,2.55622218635331,10,50,5000
3,0.963910505371378,2.55622218635331,10,50,5000
4,1.00258553236596,2.55622218635331,10,50,5000
5,1.02740351418882,2.55622218635331,10,50,5000
1,1.00124367335962,2.55622218635331,10,50,10000
2,1.07792181861257,2.55622218635331,10,50,10000
3,1.05600798196962,2.55622218635331,10,50,10000
4,1.02063413878216,2.55622218635331,10,50,10000
5,1.00360599856568,2.55622218635331,10,50,10000
1,0.18825012853325,0.0217147240951626,0.1,100,1000
2,0.165925512872017,0.0217147240951626,0.1,100,1000
3,0.155722486050934,0.0217147240951626,0.1,100,1000
4,0.177115098148664,0.0217147240951626,0.1,100,1000
5,0.185914820847606,0.0217147240951626,0.1,100,1000
1,0.145382740741881,0.0217147240951626,0.1,100,2000
2,0.151400363072302,0.0217147240951626,0.1,100,2000
3,0.159708630388516,0.0217147240951626,0.1,100,2000
4,0.172681911334068,0.0217147240951626,0.1,100,2000
5,0.145068218273806,0.0217147240951626,0.1,100,2000
1,0.165817602028935,0.0217147240951626,0.1,100,5000
2,0.152491147666008,0.0217147240951626,0.1,100,5000
3,0.151870623322554,0.0217147240951626,0.1,100,5000
4,0.141891367443696,0.0217147240951626,0.1,100,5000
5,0.168800862501345,0.0217147240951626,0.1,100,5000
1,0.171435743185789,0.0217147240951626,0.1,100,10000
2,0.173257935653106,0.0217147240951626,0.1,100,10000
3,0.162991334326317,0.0217147240951626,0.1,100,10000
4,0.145794511342464,0.0217147240951626,0.1,100,10000
5,0.157215109133138,0.0217147240951626,0.1,100,10000
1,0.526375812475519,0.217147240951626,1,100,1000
2,0.426127050142147,0.217147240951626,1,100,1000
3,0.503265193632548,0.217147240951626,1,100,1000
4,0.508198679664206,0.217147240951626,1,100,1000
5,0.568518691910845,0.217147240951626,1,100,1000
1,0.507856178102314,0.217147240951626,1,100,2000
2,0.588802315544229,0.217147240951626,1,100,2000
3,0.482720352482735,0.217147240951626,1,100,2000
4,0.40474444027741,0.217147240951626,1,100,2000
5,0.483039655917348,0.217147240951626,1,100,2000
1,0.600834032181103,0.217147240951626,1,100,5000
2,0.525437741851642,0.217147240951626,1,100,5000
3,0.590905664312722,0.217147240951626,1,100,5000
4,0.528162008280788,0.217147240951626,1,100,5000
5,0.529880407234108,0.217147240951626,1,100,5000
1,0.529799203215424,0.217147240951626,1,100,10000
2,0.505983440290822,0.217147240951626,1,100,10000
3,0.495575238739222,0.217147240951626,1,100,10000
4,0.430511065582793,0.217147240951626,1,100,10000
5,0.563674687744411,0.217147240951626,1,100,10000
1,0.56772526631113,0.434294481903252,2,100,1000
2,0.828968561964166,0.434294481903252,2,100,1000
3,0.45310346149477,0.434294481903252,2,100,1000
4,0.650257961050354,0.434294481903252,2,100,1000
5,0.440867689154106,0.434294481903252,2,100,1000
1,0.480731477956248,0.434294481903252,2,100,2000
2,0.657880418954054,0.434294481903252,2,100,2000
3,0.548483993085091,0.434294481903252,2,100,2000
4,0.586424212846466,0.434294481903252,2,100,2000
5,0.610595359648382,0.434294481903252,2,100,2000
1,0.593088788702615,0.434294481903252,2,100,5000
2,0.572563532168634,0.434294481903252,2,100,5000
3,0.554060319317109,0.434294481903252,2,100,5000
4,0.56575881382734,0.434294481903252,2,100,5000
5,0.587651190600832,0.434294481903252,2,100,5000
1,0.550427278770369,0.434294481903252,2,100,10000
2,0.600748944015004,0.434294481903252,2,100,10000
3,0.575211254304188,0.434294481903252,2,100,10000
4,0.575962068285285,0.434294481903252,2,100,10000
5,0.54998578164017,0.434294481903252,2,100,10000
1,0.899609532649918,1.08573620475813,5,100,1000
2,0.712504403676287,1.08573620475813,5,100,1000
3,0.698666859535017,1.08573620475813,5,100,1000
4,0.766461222415585,1.08573620475813,5,100,1000
5,0.661268465209747,1.08573620475813,5,100,1000
1,0.843700811334893,1.08573620475813,5,100,2000
2,0.67230670710672,1.08573620475813,5,100,2000
3,0.754749338812042,1.08573620475813,5,100,2000
4,0.675216795589577,1.08573620475813,5,100,2000
5,0.654742234453293,1.08573620475813,5,100,2000
1,0.747445236223168,1.08573620475813,5,100,5000
2,0.768899458393883,1.08573620475813,5,100,5000
3,0.685454102744483,1.08573620475813,5,100,5000
4,0.701973357010301,1.08573620475813,5,100,5000
5,0.655468427733312,1.08573620475813,5,100,5000
1,0.665370174958123,1.08573620475813,5,100,10000
2,0.72744575189103,1.08573620475813,5,100,10000
3,0.672961865461291,1.08573620475813,5,100,10000
4,0.688093162194225,1.08573620475813,5,100,10000
5,0.67843427046469,1.08573620475813,5,100,10000
1,1.11156939221467,2.17147240951626,10,100,1000
2,1.03820034546614,2.17147240951626,10,100,1000
3,1.05395892047586,2.17147240951626,10,100,1000
4,1.01543423727894,2.17147240951626,10,100,1000
5,1.12202880597496,2.17147240951626,10,100,1000
1,1.05106319739652,2.17147240951626,10,100,2000
2,1.10484266304903,2.17147240951626,10,100,2000
3,1.03289467453166,2.17147240951626,10,100,2000
4,1.14148638544444,2.17147240951626,10,100,2000
5,1.06803587098645,2.17147240951626,10,100,2000
1,1.14302879505518,2.17147240951626,10,100,5000
2,1.08162900882583,2.17147240951626,10,100,5000
3,1.06730310103878,2.17147240951626,10,100,5000
4,1.06171555390764,2.17147240951626,10,100,5000
5,1.19944016946958,2.17147240951626,10,100,5000
1,1.09271126268535,2.17147240951626,10,100,10000
2,1.1467498865259,2.17147240951626,10,100,10000
3,1.16919314756584,2.17147240951626,10,100,10000
4,1.02897767717364,2.17147240951626,10,100,10000
5,1.10466123039613,2.17147240951626,10,100,10000
51,0.0246336397434064,0.0434294481903252,0.1,10,1000
52,0.0141158072840901,0.0434294481903252,0.1,10,1000
53,0.0281691437614242,0.0434294481903252,0.1,10,1000
54,0.0267893085929844,0.0434294481903252,0.1,10,1000
55,0.0168979570861709,0.0434294481903252,0.1,10,1000
56,0.0163978619443174,0.0434294481903252,0.1,10,1000
57,0.018698415075636,0.0434294481903252,0.1,10,1000
58,0.0202600394101008,0.0434294481903252,0.1,10,1000
59,0.0153542715341874,0.0434294481903252,0.1,10,1000
60,0.0190000038005328,0.0434294481903252,0.1,10,1000
61,0.0168946736498129,0.0434294481903252,0.1,10,1000
62,0.0246901403592588,0.0434294481903252,0.1,10,1000
63,0.0244625481275748,0.0434294481903252,0.1,10,1000
64,0.0186591555931048,0.0434294481903252,0.1,10,1000
65,0.0166202815557808,0.0434294481903252,0.1,10,1000
66,0.0186594146110325,0.0434294481903252,0.1,10,1000
67,0.0169147419285819,0.0434294481903252,0.1,10,1000
68,0.027107102687641,0.0434294481903252,0.1,10,1000
69,0.0223972841330361,0.0434294481903252,0.1,10,1000
70,0.017636696534709,0.0434294481903252,0.1,10,1000
71,0.0237891963912763,0.0434294481903252,0.1,10,1000
72,0.0244509848049179,0.0434294481903252,0.1,10,1000
73,0.0273734901437214,0.0434294481903252,0.1,10,1000
74,0.0213727355142315,0.0434294481903252,0.1,10,1000
75,0.0228328448254771,0.0434294481903252,0.1,10,1000
76,0.0209891170826802,0.0434294481903252,0.1,10,1000
77,0.0241169049266563,0.0434294481903252,0.1,10,1000
78,0.0305868539216696,0.0434294481903252,0.1,10,1000
79,0.0193657493473176,0.0434294481903252,0.1,10,1000
80,0.0187521556434559,0.0434294481903252,0.1,10,1000
81,0.0239422889082344,0.0434294481903252,0.1,10,1000
82,0.0228548649887409,0.0434294481903252,0.1,10,1000
83,0.0196483191306665,0.0434294481903252,0.1,10,1000
84,0.0272614782909439,0.0434294481903252,0.1,10,1000
85,0.017764580337958,0.0434294481903252,0.1,10,1000
86,0.0187403969488508,0.0434294481903252,0.1,10,1000
87,0.0270953695888234,0.0434294481903252,0.1,10,1000
88,0.0201925354851002,0.0434294481903252,0.1,10,1000
89,0.0199569661327544,0.0434294481903252,0.1,10,1000
90,0.019467554714689,0.0434294481903252,0.1,10,1000
91,0.0286239267405095,0.0434294481903252,0.1,10,1000
92,0.0175002618624985,0.0434294481903252,0.1,10,1000
93,0.0243786023467114,0.0434294481903252,0.1,10,1000
94,0.019753821826918,0.0434294481903252,0.1,10,1000
95,0.017638179738127,0.0434294481903252,0.1,10,1000
96,0.0229703695988272,0.0434294481903252,0.1,10,1000
97,0.01977430134921,0.0434294481903252,0.1,10,1000
98,0.0249094000618774,0.0434294481903252,0.1,10,1000
99,0.0199594893471846,0.0434294481903252,0.1,10,1000
100,0.0231863431928788,0.0434294481903252,0.1,10,1000
6,0.0234562126742921,0.0434294481903252,0.1,10,2000
7,0.0252974013250525,0.0434294481903252,0.1,10,2000
8,0.018858326712338,0.0434294481903252,0.1,10,2000
9,0.0237786231587177,0.0434294481903252,0.1,10,2000
10,0.019840175889065,0.0434294481903252,0.1,10,2000
11,0.0225452750450997,0.0434294481903252,0.1,10,2000
12,0.0176695366930803,0.0434294481903252,0.1,10,2000
13,0.0205239000731833,0.0434294481903252,0.1,10,2000
14,0.0162332550634179,0.0434294481903252,0.1,10,2000
15,0.0215508383536697,0.0434294481903252,0.1,10,2000
16,0.0284594604662516,0.0434294481903252,0.1,10,2000
17,0.0240459351122053,0.0434294481903252,0.1,10,2000
18,0.0206964458644046,0.0434294481903252,0.1,10,2000
19,0.0236254735672733,0.0434294481903252,0.1,10,2000
20,0.0225169414882566,0.0434294481903252,0.1,10,2000
21,0.0231681044444441,0.0434294481903252,0.1,10,2000
22,0.0205694633998228,0.0434294481903252,0.1,10,2000
23,0.0172971644425615,0.0434294481903252,0.1,10,2000
24,0.0232223539109797,0.0434294481903252,0.1,10,2000
25,0.0292681459077619,0.0434294481903252,0.1,10,2000
26,0.0223425055604466,0.0434294481903252,0.1,10,2000
27,0.0192737398488963,0.0434294481903252,0.1,10,2000
28,0.0206358618913685,0.0434294481903252,0.1,10,2000
29,0.0209203303675038,0.0434294481903252,0.1,10,2000
30,0.0178591960336393,0.0434294481903252,0.1,10,2000
31,0.0295874226860411,0.0434294481903252,0.1,10,2000
32,0.0210357073503102,0.0434294481903252,0.1,10,2000
33,0.0233167673794194,0.0434294481903252,0.1,10,2000
34,0.0235133401051188,0.0434294481903252,0.1,10,2000
35,0.0162873515880841,0.0434294481903252,0.1,10,2000
36,0.0188612969460441,0.0434294481903252,0.1,10,2000
37,0.016899726965157,0.0434294481903252,0.1,10,2000
38,0.0247446014448502,0.0434294481903252,0.1,10,2000
39,0.0271191688353807,0.0434294481903252,0.1,10,2000
40,0.0161061628723065,0.0434294481903252,0.1,10,2000
41,0.0264531348699276,0.0434294481903252,0.1,10,2000
42,0.021954361187774,0.0434294481903252,0.1,10,2000
43,0.0196982563534119,0.0434294481903252,0.1,10,2000
44,0.0269255220652855,0.0434294481903252,0.1,10,2000
45,0.0202899042760307,0.0434294481903252,0.1,10,2000
46,0.0222482306421386,0.0434294481903252,0.1,10,2000
47,0.015286526687255,0.0434294481903252,0.1,10,2000
48,0.0224690630774904,0.0434294481903252,0.1,10,2000
49,0.0176329963355416,0.0434294481903252,0.1,10,2000
50,0.0217621869120352,0.0434294481903252,0.1,10,2000
51,0.0206494864994258,0.0434294481903252,0.1,10,2000
52,0.0256246560188492,0.0434294481903252,0.1,10,2000
53,0.0272506152462245,0.0434294481903252,0.1,10,2000
54,0.0220013043834108,0.0434294481903252,0.1,10,2000
55,0.0206932537850118,0.0434294481903252,0.1,10,2000
56,0.0260514536539744,0.0434294481903252,0.1,10,2000
57,0.0177640179749651,0.0434294481903252,0.1,10,2000
58,0.0263377528651718,0.0434294481903252,0.1,10,2000
59,0.0172538548412488,0.0434294481903252,0.1,10,2000
60,0.0227603998835683,0.0434294481903252,0.1,10,2000
61,0.0229065486837707,0.0434294481903252,0.1,10,2000
62,0.0242594373689264,0.0434294481903252,0.1,10,2000
63,0.0169678705685976,0.0434294481903252,0.1,10,2000
64,0.0164854573203646,0.0434294481903252,0.1,10,2000
65,0.0197623932634867,0.0434294481903252,0.1,10,2000
66,0.0188182735587848,0.0434294481903252,0.1,10,2000
67,0.0293489335086487,0.0434294481903252,0.1,10,2000
68,0.0207815751812986,0.0434294481903252,0.1,10,2000
69,0.0221511320372593,0.0434294481903252,0.1,10,2000
70,0.0204248817845106,0.0434294481903252,0.1,10,2000
71,0.0210178410973475,0.0434294481903252,0.1,10,2000
72,0.0205128349479694,0.0434294481903252,0.1,10,2000
73,0.0263750334595269,0.0434294481903252,0.1,10,2000
74,0.0216708833456189,0.0434294481903252,0.1,10,2000
75,0.0188519867861045,0.0434294481903252,0.1,10,2000
76,0.0237811454204542,0.0434294481903252,0.1,10,2000
77,0.0196345506955666,0.0434294481903252,0.1,10,2000
78,0.0222050587539351,0.0434294481903252,0.1,10,2000
79,0.0166670997813194,0.0434294481903252,0.1,10,2000
80,0.0198967043304029,0.0434294481903252,0.1,10,2000
81,0.017884142491612,0.0434294481903252,0.1,10,2000
82,0.0188579698148275,0.0434294481903252,0.1,10,2000
83,0.0188590777188306,0.0434294481903252,0.1,10,2000
84,0.0277549897207372,0.0434294481903252,0.1,10,2000
85,0.0207664496364306,0.0434294481903252,0.1,10,2000
86,0.0203470715135631,0.0434294481903252,0.1,10,2000
87,0.0242369621247781,0.0434294481903252,0.1,10,2000
88,0.0221122563785935,0.0434294481903252,0.1,10,2000
89,0.0224455473556275,0.0434294481903252,0.1,10,2000
90,0.0158979893661072,0.0434294481903252,0.1,10,2000
91,0.0171313971943199,0.0434294481903252,0.1,10,2000
92,0.0200763033388839,0.0434294481903252,0.1,10,2000
93,0.0212703630035524,0.0434294481903252,0.1,10,2000
94,0.0224195873380812,0.0434294481903252,0.1,10,2000
95,0.0249306522427723,0.0434294481903252,0.1,10,2000
96,0.0164156009134018,0.0434294481903252,0.1,10,2000
97,0.0174910098728707,0.0434294481903252,0.1,10,2000
98,0.0181699397168802,0.0434294481903252,0.1,10,2000
99,0.0205996151465361,0.0434294481903252,0.1,10,2000
100,0.0185904994911717,0.0434294481903252,0.1,10,2000
6,0.0194620396613487,0.0434294481903252,0.1,10,5000
7,0.0214050723537014,0.0434294481903252,0.1,10,5000
8,0.0183005002816618,0.0434294481903252,0.1,10,5000
9,0.0258641203573036,0.0434294481903252,0.1,10,5000
10,0.0225268416421117,0.0434294481903252,0.1,10,5000
11,0.0198082028710744,0.0434294481903252,0.1,10,5000
12,0.0212997827673345,0.0434294481903252,0.1,10,5000
13,0.0205862605366372,0.0434294481903252,0.1,10,5000
14,0.0245746516325071,0.0434294481903252,0.1,10,5000
15,0.0232901407975694,0.0434294481903252,0.1,10,5000
16,0.0204027799874107,0.0434294481903252,0.1,10,5000
17,0.0224023431258881,0.0434294481903252,0.1,10,5000
18,0.0241008552725552,0.0434294481903252,0.1,10,5000
19,0.0188074072601599,0.0434294481903252,0.1,10,5000
20,0.0196280053113503,0.0434294481903252,0.1,10,5000
21,0.0196053560036378,0.0434294481903252,0.1,10,5000
22,0.0208715616903625,0.0434294481903252,0.1,10,5000
23,0.0195892591147531,0.0434294481903252,0.1,10,5000
24,0.022420454178605,0.0434294481903252,0.1,10,5000
25,0.0228536854910451,0.0434294481903252,0.1,10,5000
26,0.0212042181262981,0.0434294481903252,0.1,10,5000
27,0.0210304678682283,0.0434294481903252,0.1,10,5000
28,0.0219790092330244,0.0434294481903252,0.1,10,5000
29,0.0221546700765206,0.0434294481903252,0.1,10,5000
30,0.0219195825566707,0.0434294481903252,0.1,10,5000
31,0.0204338264115044,0.0434294481903252,0.1,10,5000
