ctrial,cFE,cbeta,cm,cn,cchain_size,cname
4,76.6677421607986,0.255622218635331,0,50,2000,WBIC
5,76.6472546542202,0.255622218635331,0,50,2000,WBIC
6,76.7672760881816,0.255622218635331,0,50,2000,WBIC
7,76.5593578394292,0.255622218635331,0,50,2000,WBIC
8,76.6785633667232,0.255622218635331,0,50,2000,WBIC
9,76.6146720691568,0.255622218635331,0,50,2000,WBIC
10,76.5262028947175,0.255622218635331,0,50,2000,WBIC
1,77.6624283943747,0.255622218635331,-1,50,4000,AFE
2,77.6620232631292,0.255622218635331,-1,50,4000,AFE
3,77.6624917852638,0.255622218635331,-1,50,4000,AFE
4,77.6656497168159,0.255622218635331,-1,50,4000,AFE
5,77.6722137023605,0.255622218635331,-1,50,4000,AFE
6,77.6622696514505,0.255622218635331,-1,50,4000,AFE
7,77.6624248018538,0.255622218635331,-1,50,4000,AFE
8,77.6728091997888,0.255622218635331,-1,50,4000,AFE
9,107.352588851348,0.255622218635331,-1,50,4000,AFE
10,77.6631687212533,0.255622218635331,-1,50,4000,AFE
1,76.4706326909286,0.255622218635331,0,50,4000,WBIC
2,76.6203888226785,0.255622218635331,0,50,4000,WBIC
3,76.7160301551379,0.255622218635331,0,50,4000,WBIC
4,76.4970989134742,0.255622218635331,0,50,4000,WBIC
5,76.6933375663388,0.255622218635331,0,50,4000,WBIC
6,76.5774743565824,0.255622218635331,0,50,4000,WBIC
7,76.5789130443466,0.255622218635331,0,50,4000,WBIC
8,76.5738829734909,0.255622218635331,0,50,4000,WBIC
9,76.7070660348697,0.255622218635331,0,50,4000,WBIC
10,76.5213734818143,0.255622218635331,0,50,4000,WBIC
1,77.6713072263429,0.255622218635331,-1,50,6000,AFE
2,77.6622883719894,0.255622218635331,-1,50,6000,AFE
3,77.6622751963308,0.255622218635331,-1,50,6000,AFE
4,77.6658630640884,0.255622218635331,-1,50,6000,AFE
5,77.6704421942851,0.255622218635331,-1,50,6000,AFE
6,79.6392303953528,0.255622218635331,-1,50,6000,AFE
7,77.6623179809482,0.255622218635331,-1,50,6000,AFE
8,77.662235542185,0.255622218635331,-1,50,6000,AFE
9,77.6624541812913,0.255622218635331,-1,50,6000,AFE
10,77.6719095192759,0.255622218635331,-1,50,6000,AFE
1,76.6416622438063,0.255622218635331,0,50,6000,WBIC
2,76.6551415449933,0.255622218635331,0,50,6000,WBIC
3,76.5857836817713,0.255622218635331,0,50,6000,WBIC
4,76.629702098859,0.255622218635331,0,50,6000,WBIC
5,76.5640322295714,0.255622218635331,0,50,6000,WBIC
6,76.7467019186909,0.255622218635331,0,50,6000,WBIC
7,76.6637027764391,0.255622218635331,0,50,6000,WBIC
8,76.5777150583825,0.255622218635331,0,50,6000,WBIC
9,76.5690830437126,0.255622218635331,0,50,6000,WBIC
10,76.6215333716901,0.255622218635331,0,50,6000,WBIC
1,77.6720260530751,0.255622218635331,-1,50,10000,AFE
2,77.6714315797764,0.255622218635331,-1,50,10000,AFE
3,77.6622744576587,0.255622218635331,-1,50,10000,AFE
