trial,RLCT,beta,c,n,chain_size
10,0.716644683576293,0.255622218635331,1,50,8000
10,0.761312349165549,0.255622218635331,1,50,10000
10,0.808442357582512,0.511244437270663,2,50,8000
10,0.808740522925229,0.511244437270663,2,50,10000
