dsid,n,p0,p1,w0,fisher_mat
regular,250,0.35282103962659067,0.14507885326836506,0.7415015189356392,"[40.31764939 -0.11754142 -0.38855785 -0.11754142  4.81298349  0.25610704
 -0.38855785  0.25610704  0.81617894]"
regular,250,0.3485856952776138,0.1507734867497674,0.7464984813080703,"[40.02381573 -0.27728696  0.22312119 -0.27728696  3.78735706  0.10578189
  0.22312119  0.10578189  0.7707609 ]"
regular,250,0.35435722151307614,0.1432491044551917,0.7834416688935703,"[39.56627211 -0.05330032 -0.40124799 -0.05330032  2.3107211   0.09863926
 -0.40124799  0.09863926  0.63903379]"
regular,250,0.15324629859312683,0.3487626532914652,0.28541169038039266,"[110.73724971  -4.47658925   0.49375927  -4.47658925 481.55260504
  -1.18955905   0.49375927  -1.18955905  12.38250129]"
regular,250,0.15567630568852744,0.3508696671020485,0.2745465661023057,"[110.6808103   -5.87070257  -5.33482288  -5.87070257 558.33147585
   3.5826846   -5.33482288   3.5826846   12.88743156]"
regular,250,0.3528347303801423,0.15157580018766761,0.742050052981532,"[ 4.32957901e+01 -2.30736010e-01  3.72336681e-02 -2.30736010e-01
  4.47328651e+00  3.49393824e-01  3.72336681e-02  3.49393824e-01
  7.79120188e-01]"
regular,250,0.14562785981187407,0.3488158220594078,0.24123388766355255,"[112.0758969   -3.38069723  -5.9903753   -3.38069723 840.26243817
   4.42213634  -5.9903753    4.42213634  18.16048345]"
regular,250,0.15658264012266343,0.3515278898603084,0.2778620660580704,"[101.39461912  -5.31300182  -3.98428069  -5.31300182 549.79854901
   3.65818222  -3.98428069   3.65818222  12.86268409]"
regular,250,0.15522387688680497,0.3518062118125769,0.24318671273605638,"[ 9.10577329e+01 -6.89245609e+00 -6.12130628e+00 -6.89245609e+00
  8.32357698e+02  4.25293827e-01 -6.12130628e+00  4.25293827e-01
  1.65895053e+01]"
regular,250,0.3594415896747757,0.1505416493354894,0.7428357825879539,"[40.06681086 -0.11152271 -0.13229522 -0.11152271  4.6524436   0.1720126
 -0.13229522  0.1720126   0.82124295]"
regular,250,0.3522395796659165,0.15091627928092236,0.7562151048981385,"[ 3.95454802e+01 -1.82692185e-01  2.80518983e-02 -1.82692185e-01
  3.76896789e+00 -2.65757452e-02  2.80518983e-02 -2.65757452e-02
  7.17760067e-01]"
regular,250,0.14757005931077924,0.3503558043440099,0.2593663787136075,"[126.86044272  -3.77218156  -5.45613066  -3.77218156 650.50004235
   1.12754938  -5.45613066   1.12754938  14.36758615]"
regular,250,0.14763940424747726,0.34406282793449455,0.29784038398451607,"[127.50365766  -5.4603869   -3.5380396   -5.4603869  428.18848118
  -0.90343173  -3.5380396   -0.90343173  10.09917806]"
