trial,RLCT,beta,c,n,chain_size
4,0.693464698388606,0.306813944566756,1.75,300,4000
4,0.799856970564537,0.273568742243871,1.75,600,4000
4,0.69954339827773,0.267131512742838,1.75,700,4000
4,0.933706952960282,0.257262340820805,1.75,900,4000
4,0.665092896388236,0.868588963806504,2,10,4000
4,0.804134713316777,0.511244437270663,2,50,4000
4,0.716747847782901,0.434294481903252,2,100,4000
4,0.751905999362958,0.39915098238271,2,150,4000
4,0.757473280841927,0.37747833163551,2,200,4000
4,0.734686974645442,0.350644508076292,2,300,4000
4,0.680518801073386,0.312649991135852,2,600,4000
4,0.877419578274357,0.294014103795206,2,900,4000
4,0.653573465875918,0.305293157420386,2,700,4000
4,0.637194195853057,1.08573620475813,2.5,10,4000
4,0.776864420433369,0.639055546588329,2.5,50,4000
4,0.863966248421073,0.498938727978388,2.5,150,4000
4,0.728394269596551,0.471847914544387,2.5,200,4000
4,0.705989161067723,0.438305635095365,2.5,300,4000
4,0.910701265173843,0.417260250869168,2.5,400,4000
4,0.905032501527326,0.390812488919816,2.5,600,4000
4,0.703794028270186,0.373993300112313,2.5,800,4000
4,0.862767465117984,0.36191206825271,2.5,1000,4000
4,0.660319263071573,2.17147240951626,5,10,4000
4,1.01170596335948,1.08573620475813,5,100,4000
4,0.766940889127544,0.943695829088774,5,200,4000
4,0.751783721655471,0.905557437493528,5,250,4000
4,0.7930400691718,0.781624977839631,5,600,4000
4,0.713542795849686,0.804555962470013,5,500,4000
4,0.755561411978183,0.72382413650542,5,1000,4000
4,0.635824391689169,0.747986600224627,5,800,4000
4,0.756505592727781,4.34294481903252,10,10,4000
4,1.63399586491934,2.17147240951626,10,100,4000
4,0.764990945779033,1.88739165817755,10,200,4000
4,0.981761046954277,1.81111487498706,10,250,4000
4,0.865331359379947,1.66904100347667,10,400,4000
4,0.784197333390172,1.56324995567926,10,600,4000
4,0.852226086399446,1.44764827301084,10,1000,4000
4,0.772618455178628,1.49597320044925,10,800,4000
5,0.423173390333615,0.217147240951626,0.5,10,4000
5,0.617796699937895,0.108573620475813,0.5,100,4000
5,0.743054134020119,0.0943695829088774,0.5,200,4000
5,0.602348572261,0.087661127019073,0.5,300,4000
5,0.739437747573474,0.0804555962470012,0.5,500,4000
5,0.747456406910582,0.0834520501738335,0.5,400,4000
5,0.654887037135751,0.0747986600224627,0.5,800,4000
5,0.673793939538538,0.0763232893550965,0.5,700,4000
5,0.786529272596452,0.072382413650542,0.5,1000,4000
5,0.818564807089255,0.0735035259488015,0.5,900,4000
5,0.454984001138447,0.325720861427439,0.75,10,4000
5,0.714996135294602,0.191716663976499,0.75,50,4000
5,0.672829378272154,0.149681618393516,0.75,150,4000
5,0.756300030168562,0.141554374363316,0.75,200,4000
5,0.742440327417206,0.135833615624029,0.75,250,4000
5,0.761464727068743,0.13149169052861,0.75,300,4000
5,0.743771561631037,0.117243746675945,0.75,600,4000
5,0.780157190962419,0.114484934032645,0.75,700,4000
5,0.81749951868332,0.110255288923202,0.75,900,4000
5,0.523803127345388,0.434294481903252,1,10,4000
5,0.653479938780979,0.217147240951626,1,100,4000
5,0.78555189204905,0.188739165817755,1,200,4000
5,0.697009303686732,0.181111487498706,1,250,4000
5,0.809509184533159,0.166904100347667,1,400,4000
5,0.683704929571779,0.160911192494003,1,500,4000
5,0.616521168226537,0.152646578710193,1,700,4000
5,0.761081775832107,0.147007051897603,1,900,4000
5,0.541721252266811,0.542868102379065,1.25,10,4000
5,0.805822430960995,0.319527773294164,1.25,50,4000
5,0.686379549927837,0.249469363989194,1.25,150,4000
5,0.752804504040473,0.219152817547683,1.25,300,4000
5,0.765023944174753,0.226389359373382,1.25,250,4000
5,0.669594968604342,0.201138990617503,1.25,500,4000
5,0.77200241149096,0.180956034126355,1.25,1000,4000
5,0.803934480310061,0.183758814872004,1.25,900,4000
5,0.719532598371886,0.186996650056157,1.25,800,4000
5,0.530485109923126,0.651441722854878,1.5,10,4000
5,0.794916501264599,0.383433327952997,1.5,50,4000
5,0.761209270700339,0.299363236787033,1.5,150,4000
5,0.754076747045402,0.271667231248058,1.5,250,4000
5,0.716367042764215,0.262983381057219,1.5,300,4000
5,0.744654294480495,0.250356150521501,1.5,400,4000
5,0.800427016502799,0.234487493351889,1.5,600,4000
5,0.78869203936871,0.220510577846405,1.5,900,4000
5,0.692562600715318,0.228969868065289,1.5,700,4000
5,0.804833415427941,0.224395980067388,1.5,800,4000
5,0.687511985276071,0.760015343330691,1.75,10,4000
5,0.626088744770101,0.380007671665345,1.75,100,4000
5,0.768669956565201,0.330293540181071,1.75,200,4000
5,0.868220378005339,0.316945103122735,1.75,250,4000
5,0.645268757255163,0.306813944566756,1.75,300,4000
5,0.685368682503414,0.281594586864504,1.75,500,4000
5,0.737117173288726,0.273568742243871,1.75,600,4000
5,0.759229961949134,0.257262340820805,1.75,900,4000
5,0.753818152632847,0.261795310078619,1.75,800,4000
5,0.581890712996431,0.868588963806504,2,10,4000
5,0.796754520329917,0.434294481903252,2,100,4000
5,0.77063079966983,0.39915098238271,2,150,4000
5,0.777284700358737,0.362222974997411,2,250,4000
5,0.838164009612209,0.333808200695334,2,400,4000
5,0.824357791127181,0.321822384988005,2,500,4000
5,0.796092680245543,0.312649991135852,2,600,4000
5,0.868056722462058,0.294014103795206,2,900,4000
5,0.824523595469226,0.289529654602168,2,1000,4000
5,0.618930700608957,1.08573620475813,2.5,10,4000
5,0.692325720180931,0.542868102379065,2.5,100,4000
5,0.771209830328555,0.498938727978388,2.5,150,4000
5,0.834365496563752,0.452778718746764,2.5,250,4000
5,0.714152078778695,0.471847914544387,2.5,200,4000
5,0.682503759338963,0.438305635095365,2.5,300,4000
5,0.700778716933741,0.417260250869168,2.5,400,4000
5,0.7684561784288,0.402277981235006,2.5,500,4000
5,0.735882902100415,0.390812488919816,2.5,600,4000
5,0.824337667235634,0.367517629744008,2.5,900,4000
5,0.721155706342311,2.17147240951626,5,10,4000
5,1.02906888169388,1.08573620475813,5,100,4000
5,0.789542637367022,0.905557437493528,5,250,4000
5,0.791708719210987,0.943695829088774,5,200,4000
5,0.755518889836765,0.876611270190731,5,300,4000
5,0.691038642695399,0.804555962470013,5,500,4000
5,0.73077302257257,0.781624977839631,5,600,4000
5,0.923389991058569,0.735035259488015,5,900,4000
5,0.633449777420064,0.747986600224627,5,800,4000
5,0.668511717542469,4.34294481903252,10,10,4000
